corpus,name,schema,constructor,positive_nodes
Matched human Lean root values,pair_a0095248,shared binary core,Let,3
Matched AI Lean root values,pair_a0095248,all normalized constructors,App,9608
Matched AI Lean root values,pair_a0095248,all normalized constructors,Lam,96
Matched AI Lean root values,pair_a0095248,all normalized constructors,Pi,6
Matched AI Lean root values,pair_a0095248,all normalized constructors,Let,15
Matched AI Lean root values,pair_a0095248,shared binary core,App,9608
Matched AI Lean root values,pair_a0095248,shared binary core,Lam,96
Matched AI Lean root values,pair_a0095248,shared binary core,Pi,6
Matched AI Lean root values,pair_a0095248,shared binary core,Let,15
Matched human Lean root values,pair_a00e8681,all normalized constructors,Pi,17
Matched human Lean root values,pair_a00e8681,all normalized constructors,App,3034
Matched human Lean root values,pair_a00e8681,all normalized constructors,Lam,37
Matched human Lean root values,pair_a00e8681,all normalized constructors,Let,10
Matched human Lean root values,pair_a00e8681,shared binary core,Pi,17
Matched human Lean root values,pair_a00e8681,shared binary core,App,3034
Matched human Lean root values,pair_a00e8681,shared binary core,Lam,37
Matched human Lean root values,pair_a00e8681,shared binary core,Let,10
Matched AI Lean root values,pair_a00e8681,all normalized constructors,Pi,12
Matched AI Lean root values,pair_a00e8681,all normalized constructors,App,3340
Matched AI Lean root values,pair_a00e8681,all normalized constructors,Lam,25
Matched AI Lean root values,pair_a00e8681,all normalized constructors,Let,6
Matched AI Lean root values,pair_a00e8681,shared binary core,Pi,12
Matched AI Lean root values,pair_a00e8681,shared binary core,App,3340
Matched AI Lean root values,pair_a00e8681,shared binary core,Lam,25
Matched AI Lean root values,pair_a00e8681,shared binary core,Let,6
Matched human Lean root values,pair_a10926bc,all normalized constructors,App,1656
Matched human Lean root values,pair_a10926bc,all normalized constructors,Lam,14
Matched human Lean root values,pair_a10926bc,all normalized constructors,Pi,2
Matched human Lean root values,pair_a10926bc,shared binary core,App,1656
Matched human Lean root values,pair_a10926bc,shared binary core,Lam,14
Matched human Lean root values,pair_a10926bc,shared binary core,Pi,2
Matched AI Lean root values,pair_a10926bc,all normalized constructors,App,2145
Matched AI Lean root values,pair_a10926bc,all normalized constructors,Lam,18
Matched AI Lean root values,pair_a10926bc,all normalized constructors,Pi,2
Matched AI Lean root values,pair_a10926bc,all normalized constructors,Let,1
Matched AI Lean root values,pair_a10926bc,shared binary core,App,2145
Matched AI Lean root values,pair_a10926bc,shared binary core,Lam,18
Matched AI Lean root values,pair_a10926bc,shared binary core,Pi,2
Matched AI Lean root values,pair_a10926bc,shared binary core,Let,1
Matched human Lean root values,pair_a302a9d8,all normalized constructors,App,491
Matched human Lean root values,pair_a302a9d8,all normalized constructors,Lam,17
Matched human Lean root values,pair_a302a9d8,all normalized constructors,Pi,7
Matched human Lean root values,pair_a302a9d8,shared binary core,App,491
Matched human Lean root values,pair_a302a9d8,shared binary core,Lam,17
Matched human Lean root values,pair_a302a9d8,shared binary core,Pi,7
Matched AI Lean root values,pair_a302a9d8,all normalized constructors,App,395
Matched AI Lean root values,pair_a302a9d8,all normalized constructors,Lam,18
Matched AI Lean root values,pair_a302a9d8,all normalized constructors,Pi,6
Matched AI Lean root values,pair_a302a9d8,all normalized constructors,Let,1
Matched AI Lean root values,pair_a302a9d8,shared binary core,App,395
Matched AI Lean root values,pair_a302a9d8,shared binary core,Lam,18
Matched AI Lean root values,pair_a302a9d8,shared binary core,Pi,6
Matched AI Lean root values,pair_a302a9d8,shared binary core,Let,1
Matched human Lean root values,pair_a3b6f8e9,all normalized constructors,App,3190
Matched human Lean root values,pair_a3b6f8e9,all normalized constructors,Lam,25
Matched human Lean root values,pair_a3b6f8e9,all normalized constructors,Pi,4
Matched human Lean root values,pair_a3b6f8e9,all normalized constructors,Let,5
Matched human Lean root values,pair_a3b6f8e9,shared binary core,App,3190
Matched human Lean root values,pair_a3b6f8e9,shared binary core,Lam,25
Matched human Lean root values,pair_a3b6f8e9,shared binary core,Pi,4
Matched human Lean root values,pair_a3b6f8e9,shared binary core,Let,5
Matched AI Lean root values,pair_a3b6f8e9,all normalized constructors,App,4094
Matched AI Lean root values,pair_a3b6f8e9,all normalized constructors,Lam,22
Matched AI Lean root values,pair_a3b6f8e9,all normalized constructors,Pi,4
Matched AI Lean root values,pair_a3b6f8e9,all normalized constructors,Let,3
Matched AI Lean root values,pair_a3b6f8e9,shared binary core,App,4094
Matched AI Lean root values,pair_a3b6f8e9,shared binary core,Lam,22
Matched AI Lean root values,pair_a3b6f8e9,shared binary core,Pi,4
Matched AI Lean root values,pair_a3b6f8e9,shared binary core,Let,3
Matched human Lean root values,pair_a41e71a8,all normalized constructors,App,2743
Matched human Lean root values,pair_a41e71a8,all normalized constructors,Lam,48
Matched human Lean root values,pair_a41e71a8,all normalized constructors,Pi,7
Matched human Lean root values,pair_a41e71a8,shared binary core,App,2743
Matched human Lean root values,pair_a41e71a8,shared binary core,Lam,48
Matched human Lean root values,pair_a41e71a8,shared binary core,Pi,7
Matched AI Lean root values,pair_a41e71a8,all normalized constructors,App,4944
Matched AI Lean root values,pair_a41e71a8,all normalized constructors,Lam,59
Matched AI Lean root values,pair_a41e71a8,all normalized constructors,Pi,6
Matched AI Lean root values,pair_a41e71a8,all normalized constructors,Let,20
Matched AI Lean root values,pair_a41e71a8,shared binary core,App,4944
Matched AI Lean root values,pair_a41e71a8,shared binary core,Lam,59
Matched AI Lean root values,pair_a41e71a8,shared binary core,Pi,6
Matched AI Lean root values,pair_a41e71a8,shared binary core,Let,20
Matched human Lean root values,pair_a57e4b7b,all normalized constructors,App,3165
Matched human Lean root values,pair_a57e4b7b,all normalized constructors,Lam,36
Matched human Lean root values,pair_a57e4b7b,all normalized constructors,Pi,2
Matched human Lean root values,pair_a57e4b7b,all normalized constructors,Let,1
Matched human Lean root values,pair_a57e4b7b,shared binary core,App,3165
Matched human Lean root values,pair_a57e4b7b,shared binary core,Lam,36
Matched human Lean root values,pair_a57e4b7b,shared binary core,Pi,2
Matched human Lean root values,pair_a57e4b7b,shared binary core,Let,1
Matched AI Lean root values,pair_a57e4b7b,all normalized constructors,App,6690
Matched AI Lean root values,pair_a57e4b7b,all normalized constructors,Lam,56
Matched AI Lean root values,pair_a57e4b7b,all normalized constructors,Pi,2
Matched AI Lean root values,pair_a57e4b7b,all normalized constructors,Let,13
Matched AI Lean root values,pair_a57e4b7b,shared binary core,App,6690
Matched AI Lean root values,pair_a57e4b7b,shared binary core,Lam,56
Matched AI Lean root values,pair_a57e4b7b,shared binary core,Pi,2
Matched AI Lean root values,pair_a57e4b7b,shared binary core,Let,13
Matched human Lean root values,pair_aa25e669,all normalized constructors,Pi,11
Matched human Lean root values,pair_aa25e669,all normalized constructors,App,783
Matched human Lean root values,pair_aa25e669,all normalized constructors,Lam,20
Matched human Lean root values,pair_aa25e669,all normalized constructors,Let,2
Matched human Lean root values,pair_aa25e669,shared binary core,Pi,11
Matched human Lean root values,pair_aa25e669,shared binary core,App,783
Matched human Lean root values,pair_aa25e669,shared binary core,Lam,20
Matched human Lean root values,pair_aa25e669,shared binary core,Let,2
Matched AI Lean root values,pair_aa25e669,all normalized constructors,Pi,7
Matched AI Lean root values,pair_aa25e669,all normalized constructors,App,3498
Matched AI Lean root values,pair_aa25e669,all normalized constructors,Lam,49
Matched AI Lean root values,pair_aa25e669,all normalized constructors,Let,11
Matched AI Lean root values,pair_aa25e669,shared binary core,Pi,7
Matched AI Lean root values,pair_aa25e669,shared binary core,App,3498
Matched AI Lean root values,pair_aa25e669,shared binary core,Lam,49
Matched AI Lean root values,pair_aa25e669,shared binary core,Let,11
Matched human Lean root values,pair_ab0f093e,all normalized constructors,App,938
Matched human Lean root values,pair_ab0f093e,all normalized constructors,Lam,47
Matched human Lean root values,pair_ab0f093e,all normalized constructors,Pi,9
Matched human Lean root values,pair_ab0f093e,all normalized constructors,Let,6
Matched human Lean root values,pair_ab0f093e,shared binary core,App,938
Matched human Lean root values,pair_ab0f093e,shared binary core,Lam,47
Matched human Lean root values,pair_ab0f093e,shared binary core,Pi,9
Matched human Lean root values,pair_ab0f093e,shared binary core,Let,6
Matched AI Lean root values,pair_ab0f093e,all normalized constructors,App,315
Matched AI Lean root values,pair_ab0f093e,all normalized constructors,Lam,10
Matched AI Lean root values,pair_ab0f093e,all normalized constructors,Pi,2
Matched AI Lean root values,pair_ab0f093e,all normalized constructors,Let,2
Matched AI Lean root values,pair_ab0f093e,shared binary core,App,315
Matched AI Lean root values,pair_ab0f093e,shared binary core,Lam,10
Matched AI Lean root values,pair_ab0f093e,shared binary core,Pi,2
Matched AI Lean root values,pair_ab0f093e,shared binary core,Let,2
Matched human Lean root values,pair_acbd062f,all normalized constructors,App,3267
Matched human Lean root values,pair_acbd062f,all normalized constructors,Lam,23
Matched human Lean root values,pair_acbd062f,all normalized constructors,Pi,4
Matched human Lean root values,pair_acbd062f,all normalized constructors,Let,1
Matched human Lean root values,pair_acbd062f,shared binary core,App,3267
Matched human Lean root values,pair_acbd062f,shared binary core,Lam,23
Matched human Lean root values,pair_acbd062f,shared binary core,Pi,4
Matched human Lean root values,pair_acbd062f,shared binary core,Let,1
Matched AI Lean root values,pair_acbd062f,all normalized constructors,App,2448
Matched AI Lean root values,pair_acbd062f,all normalized constructors,Lam,29
Matched AI Lean root values,pair_acbd062f,all normalized constructors,Pi,6
Matched AI Lean root values,pair_acbd062f,all normalized constructors,Let,6
Matched AI Lean root values,pair_acbd062f,shared binary core,App,2448
Matched AI Lean root values,pair_acbd062f,shared binary core,Lam,29
Matched AI Lean root values,pair_acbd062f,shared binary core,Pi,6
Matched AI Lean root values,pair_acbd062f,shared binary core,Let,6
Matched human Lean root values,pair_ad39313c,all normalized constructors,App,122
Matched human Lean root values,pair_ad39313c,all normalized constructors,Lam,7
Matched human Lean root values,pair_ad39313c,shared binary core,App,122
Matched human Lean root values,pair_ad39313c,shared binary core,Lam,7
Matched AI Lean root values,pair_ad39313c,all normalized constructors,App,556
Matched AI Lean root values,pair_ad39313c,all normalized constructors,Lam,14
Matched AI Lean root values,pair_ad39313c,all normalized constructors,Pi,5
Matched AI Lean root values,pair_ad39313c,shared binary core,App,556
Matched AI Lean root values,pair_ad39313c,shared binary core,Lam,14
Matched AI Lean root values,pair_ad39313c,shared binary core,Pi,5
Matched human Lean root values,pair_ae900f0c,all normalized constructors,App,3426
Matched human Lean root values,pair_ae900f0c,all normalized constructors,Lam,33
Matched human Lean root values,pair_ae900f0c,all normalized constructors,Pi,4
Matched human Lean root values,pair_ae900f0c,all normalized constructors,Let,1
Matched human Lean root values,pair_ae900f0c,shared binary core,App,3426
Matched human Lean root values,pair_ae900f0c,shared binary core,Lam,33
Matched human Lean root values,pair_ae900f0c,shared binary core,Pi,4
Matched human Lean root values,pair_ae900f0c,shared binary core,Let,1
Matched AI Lean root values,pair_ae900f0c,all normalized constructors,App,880
Matched AI Lean root values,pair_ae900f0c,all normalized constructors,Lam,16
Matched AI Lean root values,pair_ae900f0c,all normalized constructors,Pi,2
Matched AI Lean root values,pair_ae900f0c,all normalized constructors,Let,1
Matched AI Lean root values,pair_ae900f0c,shared binary core,App,880
Matched AI Lean root values,pair_ae900f0c,shared binary core,Lam,16
Matched AI Lean root values,pair_ae900f0c,shared binary core,Pi,2
Matched AI Lean root values,pair_ae900f0c,shared binary core,Let,1
Matched human Lean root values,pair_ae9ff2a1,all normalized constructors,App,19199
Matched human Lean root values,pair_ae9ff2a1,all normalized constructors,Lam,52
Matched human Lean root values,pair_ae9ff2a1,all normalized constructors,Pi,8
Matched human Lean root values,pair_ae9ff2a1,all normalized constructors,Let,10
