alpha_powerlaw,alpha_xmin10,corpus,fit_status,lr_power_vs_exponential,lr_power_vs_lognormal,lr_power_vs_stretched_exponential,maximum_out_degree,n_tail,name,nodes,p_power_vs_exponential,p_power_vs_lognormal,p_power_vs_stretched_exponential,positive_nodes,schema,xmin
2.45875536230867,2.45875536230867,Matched human Lean root values,,2.4803850339453897,-0.5671937499100322,-0.3454335327714587,203,113,pair_4860e4db,5157,0.013124057842883764,0.570582553924271,0.7297684713386086,5156,all normalized constructors,10
2.4238463461150705,2.4238463461150705,Matched AI Lean root values,,3.5862920946727312,-0.4252288676185557,-0.0195393995931386,203,171,pair_4860e4db,7219,0.0003354132459706068,0.6706698420833379,0.9844108067050977,7218,shared binary core,10
2.4238463461150705,2.4238463461150705,Matched AI Lean root values,,3.5862920946727312,-0.4252288676185557,-0.0195393995931386,203,171,pair_4860e4db,7219,0.0003354132459706068,0.6706698420833379,0.9844108067050977,7218,all normalized constructors,10
2.4460940298220866,2.4460940298220866,Matched human Lean root values,,2.916741683310206,-0.49340948659206246,-0.12349163533811194,341,223,pair_48881c66,10332,0.0035370857503453207,0.6217232806489346,0.9017177976260935,10331,shared binary core,10
2.4460940298220866,2.4460940298220866,Matched human Lean root values,,2.916741683310206,-0.49340948659206246,-0.12349163533811194,341,223,pair_48881c66,10332,0.0035370857503453207,0.6217232806489346,0.9017177976260935,10331,all normalized constructors,10
2.4621133837440214,2.4621133837440214,Matched AI Lean root values,,3.2522465696752207,-0.18099631722995688,0.4538564553413579,463,258,pair_48881c66,11292,0.0011449664983482623,0.8563704666997335,0.6499321466349611,11291,shared binary core,10
2.4621133837440214,2.4621133837440214,Matched AI Lean root values,,3.2522465696752207,-0.18099631722995688,0.4538564553413579,463,258,pair_48881c66,11292,0.0011449664983482623,0.8563704666997335,0.6499321466349611,11291,all normalized constructors,10
2.2756754494136295,2.2756754494136295,Matched human Lean root values,,0.5911969727108598,-0.6374291838690636,-0.6654989341588694,142,29,pair_49366beb,1540,0.5543884508895565,0.5238453238762026,0.5057314250401288,1539,shared binary core,10
2.2756754494136295,2.2756754494136295,Matched human Lean root values,,0.5911969727108598,-0.6374291838690636,-0.6654989341588694,142,29,pair_49366beb,1540,0.5543884508895565,0.5238453238762026,0.5057314250401288,1539,all normalized constructors,10
2.2702587974769926,2.270258797476993,Matched AI Lean root values,,0.4940596710292148,-0.7560733558763425,-0.7858114577948735,150,29,pair_49366beb,1551,0.6212640384263186,0.44960521568081935,0.4319779530097907,1550,shared binary core,10
2.2702587974769926,2.270258797476993,Matched AI Lean root values,,0.4940596710292148,-0.7560733558763425,-0.7858114577948735,150,29,pair_49366beb,1551,0.6212640384263186,0.44960521568081935,0.4319779530097907,1550,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,13,1,pair_496aea54,78,,,,77,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,13,1,pair_496aea54,78,,,,77,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,13,1,pair_496aea54,78,,,,77,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,13,1,pair_496aea54,78,,,,77,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,9,0,pair_496f71fb,41,,,,40,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,9,0,pair_496f71fb,41,,,,40,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,9,0,pair_496f71fb,41,,,,40,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,9,0,pair_496f71fb,41,,,,40,all normalized constructors,10
2.4446996357782025,2.4446996357782025,Matched human Lean root values,,2.5376284944670013,-0.5780130066704728,-0.4001191245184093,284,170,pair_496fbd44,6814,0.011160638896894509,0.5632553379257838,0.6890687788637069,6813,shared binary core,10
2.4446996357782025,2.4446996357782025,Matched human Lean root values,,2.5376284944670013,-0.5780130066704728,-0.4001191245184093,284,170,pair_496fbd44,6814,0.011160638896894509,0.5632553379257838,0.6890687788637069,6813,all normalized constructors,10
2.239113614658497,2.239113614658497,Matched AI Lean root values,,2.111701010315005,-1.455341276937476,-1.4838300715859074,407,227,pair_496fbd44,10103,0.03471210232040749,0.14557480474057835,0.1378540071415341,10102,shared binary core,10
2.239113614658497,2.239113614658497,Matched AI Lean root values,,2.111701010315005,-1.455341276937476,-1.4838300715859074,407,227,pair_496fbd44,10103,0.03471210232040749,0.14557480474057835,0.1378540071415341,10102,all normalized constructors,10
2.9724282372714104,2.9724282372714104,Matched human Lean root values,,1.9455694276972881,-0.9866651412805901,1.3483487132929743,177,37,pair_49737f41,1905,0.051706482388886574,0.32380682429665586,0.17754625117416412,1904,shared binary core,10
2.9724282372714104,2.9724282372714104,Matched human Lean root values,,1.9455694276972881,-0.9866651412805901,1.3483487132929743,177,37,pair_49737f41,1905,0.051706482388886574,0.32380682429665586,0.17754625117416412,1904,all normalized constructors,10
2.7531563384314603,2.7531563384314603,Matched AI Lean root values,,1.8336278812538112,-0.037600510870198466,0.35220038813695953,188,85,pair_49737f41,3425,0.06670925059047698,0.9700062005958642,0.7246879858830737,3424,shared binary core,10
2.7531563384314603,2.7531563384314603,Matched AI Lean root values,,1.8336278812538112,-0.037600510870198466,0.35220038813695953,188,85,pair_49737f41,3425,0.06670925059047698,0.9700062005958642,0.7246879858830737,3424,all normalized constructors,10
2.224097914458409,2.2240979144584094,Matched human Lean root values,,1.540556604466402,-0.37354648243059696,-0.367675054192126,170,26,pair_49f9b472,1940,0.12342473639948066,0.7087417567604203,0.7131155434497372,1939,shared binary core,10
2.224097914458409,2.2240979144584094,Matched human Lean root values,,1.540556604466402,-0.37354648243059696,-0.367675054192126,170,26,pair_49f9b472,1940,0.12342473639948066,0.7087417567604203,0.7131155434497372,1939,all normalized constructors,10
2.354306739652179,2.3543067396521793,Matched AI Lean root values,,2.09376491262478,-0.2753484989335123,-0.09137556718533225,163,38,pair_49f9b472,2466,0.03628092722084833,0.7830485071375293,0.9271941750793542,2465,shared binary core,10
2.354306739652179,2.3543067396521793,Matched AI Lean root values,,2.09376491262478,-0.2753484989335123,-0.09137556718533225,163,38,pair_49f9b472,2466,0.03628092722084833,0.7830485071375293,0.9271941750793542,2465,all normalized constructors,10
2.619617043374918,2.619617043374918,Matched human Lean root values,,1.1023634256321129,-0.20751244111524653,-0.11278429141647218,156,36,pair_4a23a011,1911,0.2703037054138495,0.8356096775271867,0.9102015725063509,1910,shared binary core,10
2.619617043374918,2.619617043374918,Matched human Lean root values,,1.1023634256321129,-0.20751244111524653,-0.11278429141647218,156,36,pair_4a23a011,1911,0.2703037054138495,0.8356096775271867,0.9102015725063509,1910,all normalized constructors,10
2.828530452753932,2.828530452753932,Matched AI Lean root values,,0.962726859801087,-0.15335460301404547,-0.03954530395324881,113,28,pair_4a23a011,1297,0.3356846137101891,0.8781186428877834,0.9684556344141172,1296,shared binary core,10
2.828530452753932,2.828530452753932,Matched AI Lean root values,,0.962726859801087,-0.15335460301404547,-0.03954530395324881,113,28,pair_4a23a011,1297,0.3356846137101891,0.8781186428877834,0.9684556344141172,1296,all normalized constructors,10
2.223194454737934,2.223194454737934,Matched human Lean root values,,2.2274874204011788,-1.1259790534989034,-1.1578188205877515,515,203,pair_4c39d86a,9858,0.025914715618399396,0.2601743855933568,0.2469379812471545,9857,shared binary core,10
2.223194454737934,2.223194454737934,Matched human Lean root values,,2.2274874204011788,-1.1259790534989034,-1.1578188205877515,515,203,pair_4c39d86a,9858,0.025914715618399396,0.2601743855933568,0.2469379812471545,9857,all normalized constructors,10
2.295592947323155,2.295592947323155,Matched AI Lean root values,,2.099745183313974,-1.093530218220626,-1.1347286265412335,457,192,pair_4c39d86a,8534,0.03575126263223265,0.27416106881128965,0.25648903915132126,8533,shared binary core,10
2.295592947323155,2.295592947323155,Matched AI Lean root values,,2.099745183313974,-1.093530218220626,-1.1347286265412335,457,192,pair_4c39d86a,8534,0.03575126263223265,0.27416106881128965,0.25648903915132126,8533,all normalized constructors,10
2.1442921849687835,2.1442921849687835,Matched human Lean root values,,-0.23927047585044972,-0.9399677297612073,-1.040109281129342,141,20,pair_4c7ab903,1452,0.8108958574301329,0.3472341137081343,0.2982891321890552,1451,shared binary core,10
2.1442921849687835,2.1442921849687835,Matched human Lean root values,,-0.23927047585044972,-0.9399677297612073,-1.040109281129342,141,20,pair_4c7ab903,1452,0.8108958574301329,0.3472341137081343,0.2982891321890552,1451,all normalized constructors,10
2.4915409201889065,2.4915409201889065,Matched AI Lean root values,,2.092729570287727,-0.27273208545363176,0.5095713129496694,150,44,pair_4c7ab903,2398,0.03637330201980748,0.7850591687369097,0.6103518258033689,2397,shared binary core,10
2.4915409201889065,2.4915409201889065,Matched AI Lean root values,,2.092729570287727,-0.27273208545363176,0.5095713129496694,150,44,pair_4c7ab903,2398,0.03637330201980748,0.7850591687369097,0.6103518258033689,2397,all normalized constructors,10
2.258449928911781,2.2584499289117805,Matched human Lean root values,,0.6289166897049591,-0.80620284658691,-0.8781296566344803,141,30,pair_4cffc8e6,1886,0.5294035990550414,0.4201258976540042,0.3798733605130792,1885,shared binary core,10
2.258449928911781,2.2584499289117805,Matched human Lean root values,,0.6289166897049591,-0.80620284658691,-0.8781296566344803,141,30,pair_4cffc8e6,1886,0.5294035990550414,0.4201258976540042,0.3798733605130792,1885,all normalized constructors,10
2.3170434855052617,2.3170434855052617,Matched AI Lean root values,,2.4476966407628273,-1.37939020389701,-1.4172377726566918,353,266,pair_4cffc8e6,11009,0.014377264835674246,0.16777447797050782,0.15641342164030825,11008,shared binary core,10
2.3170434855052617,2.3170434855052617,Matched AI Lean root values,,2.4476966407628273,-1.37939020389701,-1.4172377726566918,353,266,pair_4cffc8e6,11009,0.014377264835674246,0.16777447797050782,0.15641342164030825,11008,all normalized constructors,10
2.245865192840146,2.2458651928401454,Matched human Lean root values,,1.6405249910491642,-1.7488643349071222,-1.7970708005633484,344,213,pair_4d25cb85,9582,0.10089605664212901,0.080314472824179,0.07232438056207538,9581,shared binary core,10
2.245865192840146,2.2458651928401454,Matched human Lean root values,,1.6405249910491642,-1.7488643349071222,-1.7970708005633484,344,213,pair_4d25cb85,9582,0.10089605664212901,0.080314472824179,0.07232438056207538,9581,all normalized constructors,10
2.1771756254560866,2.1771756254560866,Matched AI Lean root values,,1.8961410257813993,-2.2140413244976394,-2.2270443659661403,636,324,pair_4d25cb85,14597,0.05794139893573831,0.02682593633055849,0.02594430881945762,14596,shared binary core,10
2.1771756254560866,2.1771756254560866,Matched AI Lean root values,,1.8961410257813993,-2.2140413244976394,-2.2270443659661403,636,324,pair_4d25cb85,14597,0.05794139893573831,0.02682593633055849,0.02594430881945762,14596,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,55,4,pair_4d494975,362,,,,361,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,55,4,pair_4d494975,362,,,,361,all normalized constructors,10
2.4024727311513483,2.4024727311513483,Matched AI Lean root values,,0.7431091868464065,-0.6448053156799228,-0.6737941614184728,124,32,pair_4d494975,1699,0.4574155780887582,0.5190533567313923,0.5004421873216873,1698,shared binary core,10
2.4024727311513483,2.4024727311513483,Matched AI Lean root values,,0.7431091868464065,-0.6448053156799228,-0.6737941614184728,124,32,pair_4d494975,1699,0.4574155780887582,0.5190533567313923,0.5004421873216873,1698,all normalized constructors,10
2.5019011946113334,2.5019011946113334,Matched human Lean root values,,1.3386769921381836,-0.5184484905802421,-0.5391275673821744,140,46,pair_4d68f3d1,2377,0.18067584952855054,0.6041453898297366,0.5897988350459722,2376,shared binary core,10
2.5019011946113334,2.5019011946113334,Matched human Lean root values,,1.3386769921381836,-0.5184484905802421,-0.5391275673821744,140,46,pair_4d68f3d1,2377,0.18067584952855054,0.6041453898297366,0.5897988350459722,2376,all normalized constructors,10
2.588859122273014,2.5888591222730146,Matched AI Lean root values,,1.4729225130547636,-0.5210759503587102,-0.5416479725799114,96,47,pair_4d68f3d1,2382,0.14077193079548048,0.6023138636995244,0.5880610372618083,2381,shared binary core,10
2.588859122273014,2.5888591222730146,Matched AI Lean root values,,1.4729225130547636,-0.5210759503587102,-0.5416479725799114,96,47,pair_4d68f3d1,2382,0.14077193079548048,0.6023138636995244,0.5880610372618083,2381,all normalized constructors,10
1.9646220810481205,1.9646220810481205,Matched human Lean root values,,0.4213871128715417,-1.3226353057519626,-1.3742422652811543,179,50,pair_4eec1381,3330,0.6734724280286783,0.18595668727971304,0.1693664834513945,3329,shared binary core,10
1.9646220810481205,1.9646220810481205,Matched human Lean root values,,0.4213871128715417,-1.3226353057519626,-1.3742422652811543,179,50,pair_4eec1381,3330,0.6734724280286783,0.18595668727971304,0.1693664834513945,3329,all normalized constructors,10
2.5193387041899875,2.5193387041899875,Matched AI Lean root values,,2.5861420395341783,-0.10762918009452169,0.5228732396511774,195,85,pair_4eec1381,4016,0.009705692502507503,0.9142898490708833,0.6010624681205532,4015,shared binary core,10
2.5193387041899875,2.5193387041899875,Matched AI Lean root values,,2.5861420395341783,-0.10762918009452169,0.5228732396511774,195,85,pair_4eec1381,4016,0.009705692502507503,0.9142898490708833,0.6010624681205532,4015,all normalized constructors,10
2.7687720948843513,2.7687720948843513,Matched human Lean root values,,1.4932760162996783,-1.0189421434593184,0.6357019304991687,192,32,pair_4fd720f4,1831,0.13536495093877238,0.3082304345943885,0.5249707179009155,1830,shared binary core,10
2.7687720948843513,2.7687720948843513,Matched human Lean root values,,1.4932760162996783,-1.0189421434593184,0.6357019304991687,192,32,pair_4fd720f4,1831,0.13536495093877238,0.3082304345943885,0.5249707179009155,1830,all normalized constructors,10
2.488310135154218,2.4883101351542187,Matched AI Lean root values,,2.5698022241154113,-0.3086289843055757,0.013888006133708157,270,145,pair_4fd720f4,5957,0.010175658981149343,0.7576037702188975,0.9889193305272439,5956,shared binary core,10
2.488310135154218,2.4883101351542187,Matched AI Lean root values,,2.5698022241154113,-0.3086289843055757,0.013888006133708157,270,145,pair_4fd720f4,5957,0.010175658981149343,0.7576037702188975,0.9889193305272439,5956,all normalized constructors,10
