pair,side,source,status,source_claims,root_nodes,root_node_digits,term_lets,matched,match_share,unambiguous_matched,term_uses,zero_term_use,one_term_use,multi_term_use,polarized_term_use,reuse_excess,potential_inlining_nodes
pair_6d555ac2,h,olympiads_ref,ok,2,2201976,7,2,2,1.0,2,6,0,0,2,2,4,303372
pair_6d5587a1,a,amc_aime,ok,27,2465121,7,30,27,1.0,9,39,1,20,6,7,13,1860267
pair_6d5587a1,h,amc_aime,ok,6,457820,6,16,6,1.0,6,9,0,5,1,1,3,732747
pair_6d6bae0e,a,amc_aime,ok,6,72036,5,7,6,1.0,4,7,1,4,1,2,2,64198
pair_6d6bae0e,h,amc_aime,ok,2,5752,4,3,2,1.0,2,2,0,2,0,0,0,0
pair_6d779213,a,olympiads,ok,36,745270,6,36,36,1.0,13,111,2,22,12,14,77,4836148
pair_6d779213,h,olympiads,ok,3,206549,6,8,3,1.0,3,7,0,1,2,2,4,9089
pair_6dc99514,a,olympiads,ok,13,2902756,7,13,13,1.0,7,21,2,6,5,7,10,4871793
pair_6dc99514,h,olympiads,ok,1,2210631,7,0,0,0.0,0,0,0,0,0,0,0,0
pair_6de1172d,a,olympiads,ok,23,9162024,7,35,23,1.0,7,63,6,13,4,10,46,3177827
pair_6de1172d,h,olympiads,ok,12,6123551,7,79,12,1.0,2,24,2,5,5,7,14,933394
pair_6e09a8ab,a,amc_aime,ok,1,93397,5,1,1,1.0,1,97,0,0,1,1,96,1334400
pair_6e09a8ab,h,amc_aime,ok,0,106633,6,1,0,1.0,0,0,0,0,0,0,0,0
pair_6e147c70,a,cn_contest,ok,7,275513,6,7,7,1.0,3,5,2,5,0,2,0,0
pair_6e147c70,h,cn_contest,ok,2,113879,6,3,2,1.0,2,2,0,2,0,0,0,0
pair_6e2dc401,a,math_test,ok,8,204051,6,10,8,1.0,6,9,1,5,2,3,2,30204
pair_6e2dc401,h,math_test,ok,8,84854,5,8,8,1.0,0,8,0,8,0,0,0,0
pair_6e50e7ef,a,olympiads,ok,16,382057,6,17,16,1.0,10,29,2,5,9,11,15,494887
pair_6e50e7ef,h,olympiads,ok,8,4011291,7,14,6,0.75,5,10,2,2,2,4,6,23386
pair_6e54f0b1,a,olympiads,ok,23,1124925,7,24,23,1.0,17,41,5,12,6,11,23,2492237
pair_6e54f0b1,h,olympiads,ok,5,2599967,7,14,2,0.4,0,4,0,0,2,2,2,570580
pair_6e6563f4,a,olympiads,ok,8,3764823,7,8,8,1.0,8,32,4,0,4,8,28,1204
pair_6e6563f4,h,olympiads,ok,2,1298284,7,6,2,1.0,2,3,0,1,1,1,1,77335
pair_6e7855e2,a,math_train,ok,11,1766718,7,11,11,1.0,11,670,2,3,6,8,661,80074247
pair_6e7855e2,h,math_train,ok,3,93761,5,5,3,1.0,3,4,0,2,1,1,1,34890
pair_6e7ea283,a,olympiads,ok,5,134906,6,5,5,1.0,3,6,0,4,1,1,1,11
pair_6e7ea283,h,olympiads,ok,3,159538,6,3,3,1.0,1,5,0,1,2,2,2,18101
pair_6e8bdcad,a,math_train,ok,11,9590916,7,11,11,1.0,11,113,1,1,9,10,103,64691549
pair_6e8bdcad,h,math_train,ok,10,1724145,7,16,10,1.0,8,43,0,1,9,9,33,2997591
pair_6e91ac89,a,number_theory,ok,0,1381,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_6e91ac89,h,number_theory,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_6e98ad25,a,aops_forum,ok,0,3835,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_6e98ad25,h,aops_forum,ok,0,21319,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_6e9e1ef1,a,secondary_math,ok,7,2715819,7,7,7,1.0,7,3,4,3,0,4,0,0
pair_6e9e1ef1,h,secondary_math,ok,5,15901529,8,5,5,1.0,5,5,0,5,0,0,0,0
pair_6ea53107,a,amc_aime,ok,1,69226,5,1,1,1.0,1,2,0,0,1,1,1,10635
pair_6ea53107,h,amc_aime,ok,2,69185,5,2,2,1.0,2,3,0,1,1,1,1,57
pair_6ede0d35,a,math_test,ok,16,258559,6,16,16,1.0,2,19,0,13,3,3,3,89528
pair_6ede0d35,h,math_test,ok,1,340536,6,33,1,1.0,1,4,0,0,1,1,3,33507
pair_6effd37a,a,math_train,ok,0,4267,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_6effd37a,h,math_train,ok,0,17457,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_6f1ee239,a,olympiads,ok,4,27219,5,4,4,1.0,2,48,0,1,3,3,44,225315
pair_6f1ee239,h,olympiads,ok,0,18503,5,2,0,1.0,0,0,0,0,0,0,0,0
pair_6f43e4d2,a,olympiads,ok,8,445417,6,8,8,1.0,0,26,2,0,6,8,20,913844
pair_6f43e4d2,h,olympiads,ok,0,285753,6,2,0,1.0,0,0,0,0,0,0,0,0
pair_6f662809,a,olympiads,ok,4,648629,6,6,4,1.0,4,36,0,2,2,2,32,158752
pair_6f662809,h,olympiads,ok,0,135997,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_6f8dd6ba,a,amc_aime,ok,6,1753238,7,6,6,1.0,6,482,1,0,5,6,477,56423051
pair_6f8dd6ba,h,amc_aime,ok,2,213701,6,3,2,1.0,2,3,0,1,1,1,1,35331
pair_6fa72a27,a,math_test,ok,4,262139,6,4,4,1.0,2,6,0,2,2,2,2,55896
pair_6fa72a27,h,math_test,ok,3,187774,6,3,3,1.0,3,4,0,2,1,1,1,54547
pair_6fad3607,a,cn_k12,ok,1,52408,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_6fad3607,h,cn_k12,ok,0,19346,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_6fb54594,a,math_test,ok,0,7481,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_6fb54594,h,math_test,ok,11,26134,5,12,11,1.0,4,11,0,11,0,0,0,0
pair_6fd1c393,a,olympiads_ref,ok,6,1063055,7,10,6,1.0,6,9,1,3,2,3,4,4000
pair_6fd1c393,h,olympiads_ref,ok,4,901420,6,6,4,1.0,2,5,0,3,1,1,1,787
pair_6fd8e7e3,a,math_test,ok,0,18199,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_6fd8e7e3,h,math_test,ok,0,22229,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_6fdee12b,a,math_train,ok,13,993665,6,14,13,1.0,11,7734,1,2,10,11,7722,53471017
pair_6fdee12b,h,math_train,ok,2,78808,5,4,2,1.0,1,2,0,2,0,0,0,0
pair_6feb5e2a,a,cn_k12,ok,7,816966,6,17,7,1.0,7,39,0,2,5,5,32,1270792
pair_6feb5e2a,h,cn_k12,ok,2,189959,6,7,2,1.0,2,5,0,0,2,2,3,51996
pair_70040d68,a,math_test,ok,0,18897,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_70040d68,h,math_test,ok,0,19805,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_7007ed35,a,math_train,ok,2,104821,6,2,2,1.0,2,2,0,2,0,0,0,0
pair_7007ed35,h,math_train,ok,0,103749,6,2,0,1.0,0,0,0,0,0,0,0,0
pair_70195bd4,a,math_train,ok,7,467231,6,7,7,1.0,3,15,0,4,3,3,8,556800
pair_70195bd4,h,math_train,ok,16,482931,6,18,16,1.0,12,28,0,14,2,2,12,60
pair_701e83de,a,math_train,ok,1,969051,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_701e83de,h,math_train,ok,0,3709,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_701fe448,a,math_train,ok,1,20482,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_701fe448,h,math_train,ok,0,20884469,8,5,0,1.0,0,0,0,0,0,0,0,0
pair_7031ed4a,a,olympiads_ref,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_7031ed4a,h,olympiads_ref,ok,2,1112404,7,10,2,1.0,2,12,0,1,1,1,10,4540
pair_70482d7d,a,amc_aime,ok,16,585116,6,17,16,1.0,16,18,1,13,2,3,3,268893
pair_70482d7d,h,amc_aime,ok,13,703187,6,23,13,1.0,13,19,0,9,4,4,6,579962
pair_705a22a2,a,olympiads,ok,11,1259753,7,11,11,1.0,3,10,3,6,2,5,2,251788
pair_705a22a2,h,olympiads,ok,3,289092,6,3,3,1.0,3,3,0,3,0,0,0,0
pair_706e7c21,a,olympiads,ok,41,20727230,8,725,41,1.0,3,78,20,18,3,23,57,287090
pair_706e7c21,h,olympiads,ok,2,1790703,7,92,2,1.0,0,2,0,2,0,0,0,0
pair_70ad8bd3,a,amc_aime,ok,0,137713,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_70ad8bd3,h,amc_aime,ok,6,469366,6,14,6,1.0,6,708,0,4,2,2,702,3876030
pair_70d2a8c0,a,olympiads_ref,ok,0,1059,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_70d2a8c0,h,olympiads_ref,ok,1,10090,5,5,1,1.0,0,1,0,1,0,0,0,0
pair_70e22c59,a,amc_aime,ok,1,90123,5,2,1,1.0,1,0,1,0,0,1,0,0
pair_70e22c59,h,amc_aime,ok,0,26957,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_70ee9af5,a,amc_aime,ok,0,8675,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_70ee9af5,h,amc_aime,ok,0,12911,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_7100ff31,a,olympiads,ok,0,1637245,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_7100ff31,h,olympiads,ok,0,893373,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_71109bdd,a,number_theory,ok,0,2411,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_71109bdd,h,number_theory,ok,0,2411,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_71437a57,a,amc_aime,ok,16,2297085,7,24,16,1.0,10,42,4,6,6,10,30,9733383
pair_71437a57,h,amc_aime,ok,3,1344954,7,3,3,1.0,3,1,2,1,0,2,0,0
pair_7146d743,a,aops_forum,ok,1,583623,6,1,1,1.0,1,5,0,0,1,1,4,1180684
pair_7146d743,h,aops_forum,ok,1,646119,6,1,1,1.0,1,5,0,0,1,1,4,1180684
pair_715af1ad,a,aops_forum,ok,3,1122144,7,7,3,1.0,3,0,3,0,0,3,0,0
pair_715af1ad,h,aops_forum,ok,0,1168863,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_7187bdc5,a,amc_aime,ok,10,2154986,7,9,9,0.9,6,299,0,1,8,8,290,8554681
pair_7187bdc5,h,amc_aime,ok,6,355630,6,6,6,1.0,6,6,3,2,1,4,3,55959
pair_71a09455,a,math_test,ok,3,111559,6,3,3,1.0,3,1,2,1,0,2,0,0
pair_71a09455,h,math_test,ok,0,145887,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_71afce1b,a,math_train,ok,5,758243,6,5,5,1.0,5,2,4,0,1,5,1,120529
pair_71afce1b,h,math_train,ok,0,53113,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_71bcd48e,a,inequalities,ok,0,1390901,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_71bcd48e,h,inequalities,ok,0,1281979,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_71cf0c00,a,olympiads,ok,0,20153443,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_71cf0c00,h,olympiads,ok,0,260797,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_71d13815,a,math_train,ok,1,175712,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_71d13815,h,math_train,ok,0,5331,4,1,0,1.0,0,0,0,0,0,0,0,0
pair_71dcce19,a,olympiads,ok,11,91321,5,12,11,1.0,5,11,2,8,1,3,2,7856
pair_71dcce19,h,olympiads,ok,8,294545,6,8,8,1.0,8,8,0,8,0,0,0,0
pair_71ee0538,a,cn_contest,ok,24,4230402,7,20,18,0.75,9,38,3,6,9,12,23,5190050
pair_71ee0538,h,cn_contest,ok,23,1901809,7,23,23,1.0,2,43,1,14,8,9,21,6682841
pair_71fbb388,a,amc_aime,ok,0,222027,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_71fbb388,h,amc_aime,ok,0,281563,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_720612a7,a,cn_k12,ok,12,181725,6,12,12,1.0,12,22,1,4,7,8,11,36821
pair_720612a7,h,cn_k12,ok,2,34197,5,3,2,1.0,2,3,0,1,1,1,1,10727
pair_720b4124,a,olympiads,ok,0,49659,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_720b4124,h,olympiads,ok,0,56235,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_720fc86a,a,amc_aime,ok,31,960398,6,34,31,1.0,21,55,4,13,14,18,28,2121651
pair_720fc86a,h,amc_aime,ok,2,3665185,7,27,2,1.0,2,24,0,0,2,2,22,2398
pair_72211475,a,math_train,ok,1,133923,6,1,1,1.0,1,119,0,0,1,1,118,1640200
pair_72211475,h,math_train,ok,0,286571,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_722331ce,a,amc_aime,ok,0,15265,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_722331ce,h,amc_aime,ok,1,1512,4,1,1,1.0,1,1,0,1,0,0,0,0
pair_7248311e,a,unknown,ok,12,610426,6,12,12,1.0,12,32,3,3,6,9,23,637374
pair_7248311e,h,unknown,ok,3,584769,6,7,3,1.0,3,13,0,0,3,3,10,1005933
pair_724a190a,a,olympiads,ok,18,755524,6,22,18,1.0,3,18,4,12,2,6,4,579256
pair_724a190a,h,olympiads,ok,2,189089,6,6,2,1.0,2,2,0,2,0,0,0,0
pair_724de330,a,math_train,ok,0,98443,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_724de330,h,math_train,ok,0,98443,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_72782f96,a,olympiads_ref,ok,6,3524454,7,6,6,1.0,6,5,3,2,1,4,2,902
pair_72782f96,h,olympiads_ref,ok,2,2423451,7,4,2,1.0,2,4,0,1,1,1,2,74326
pair_7283cf08,a,amc_aime,ok,0,745627,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_7283cf08,h,amc_aime,ok,5,311036,6,6,5,1.0,5,5,0,5,0,0,0,0
pair_7287b6df,a,amc_aime,ok,13,2163004,7,17,11,0.8461538461538461,9,20,1,6,4,5,10,71912
pair_7287b6df,h,amc_aime,ok,1,256889,6,1,1,1.0,1,2,0,0,1,1,1,1855
pair_7289ddc6,a,secondary_math,ok,0,279,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_7289ddc6,h,secondary_math,ok,0,645,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_72a4977b,a,math_train,ok,0,4113,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_72a4977b,h,math_train,ok,0,4113,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_72c4f9d9,a,math_test,ok,0,54217,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_72c4f9d9,h,math_test,ok,0,15233,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_72ca44d8,a,olympiads_ref,ok,10,5527882,7,10,10,1.0,6,11,3,5,2,5,4,1285876
pair_72ca44d8,h,olympiads_ref,ok,17,1858884,7,28,17,1.0,2,21,0,14,3,3,4,1499597
pair_72d0f967,a,olympiads,ok,0,93469,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_72d0f967,h,olympiads,ok,2,284059,6,2,2,1.0,2,0,2,0,0,2,0,0
pair_72de498a,a,olympiads_ref,ok,0,212879,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_72de498a,h,olympiads_ref,ok,8,450694,6,16,5,0.625,3,6,2,0,3,5,3,963
pair_72e5b7a8,a,olympiads,ok,11,10935808,8,14,11,1.0,9,18,2,2,7,9,9,15792180
pair_72e5b7a8,h,olympiads,ok,36,9436373,7,39,36,1.0,27,74,6,12,18,24,44,32117009
pair_72e7bf79,a,olympiads,ok,18,8978305,7,18,18,1.0,10,1684,0,6,12,12,1666,392083718
pair_72e7bf79,h,olympiads,ok,6,1447158,7,14,6,1.0,2,86,0,3,3,3,80,218604
pair_72f7e175,a,aops_forum,ok,10,9984852,7,24,10,1.0,10,26,3,3,4,7,19,2847
pair_72f7e175,h,aops_forum,ok,3,5331806,7,3,3,1.0,3,24,0,0,3,3,21,1029
pair_72feda01,a,inequalities,ok,6,481827,6,12,6,1.0,6,0,6,0,0,6,0,0
pair_72feda01,h,inequalities,ok,6,426759,6,12,6,1.0,6,8,1,2,3,4,3,171
pair_73313810,a,number_theory,ok,5,8444,4,5,5,1.0,3,5,0,5,0,0,0,0
pair_73313810,h,number_theory,ok,0,117,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_734d8678,a,olympiads,ok,26,3433975,7,27,26,1.0,26,46,0,16,10,10,20,860
pair_734d8678,h,olympiads,ok,6,2688838,7,8,6,1.0,6,6,0,6,0,0,0,0
pair_7361ca04,a,math_train,ok,10,567406,6,10,10,1.0,8,33,3,0,7,10,26,1924671
pair_7361ca04,h,math_train,ok,4,426303,6,10,4,1.0,4,16,0,1,3,3,12,29858
pair_737c1ad8,a,aops_forum,ok,16,1821718,7,16,16,1.0,10,86,3,1,12,15,73,8143193
pair_737c1ad8,h,aops_forum,ok,29,10035451,8,29,29,1.0,9,108,5,12,12,17,84,54989334
pair_737e2b1f,a,number_theory,ok,0,62741,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_737e2b1f,h,number_theory,ok,0,62741,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_738253dc,a,math_test,ok,3,340873,6,3,3,1.0,3,9,1,0,2,3,7,585109
pair_738253dc,h,math_test,ok,8,135551,6,8,8,1.0,6,9,0,7,1,1,1,102681
pair_73912bf1,a,aops_forum,ok,9,8059586,7,9,9,1.0,9,67,0,1,8,8,58,43573182
pair_73912bf1,h,aops_forum,ok,0,8229433,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_73bd6122,a,cn_k12,ok,0,9235,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_73bd6122,h,cn_k12,ok,0,275,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_73c9e803,a,olympiads,ok,12,4581744,7,12,12,1.0,10,9,5,6,1,6,2,325002
pair_73c9e803,h,olympiads,ok,3,1319273,7,8,3,1.0,1,3,0,3,0,0,0,0
pair_73f7942c,a,olympiads_ref,ok,2,882363,6,3,2,1.0,2,2,0,2,0,0,0,0
pair_73f7942c,h,olympiads_ref,ok,0,32661,5,4,0,1.0,0,0,0,0,0,0,0,0
pair_73fa1073,a,olympiads_ref,ok,18,739643,6,18,18,1.0,8,22,5,10,3,8,9,452487
pair_73fa1073,h,olympiads_ref,ok,9,1581637,7,14,9,1.0,9,20,2,4,3,5,13,170641
pair_7403e3c1,a,cn_k12,ok,3,320217,6,3,3,1.0,3,4,0,2,1,1,1,957
pair_7403e3c1,h,cn_k12,ok,2,66147,5,3,2,1.0,2,2,0,2,0,0,0,0
pair_74042de6,a,amc_aime,ok,2,148591,6,1,1,0.5,1,1,0,1,0,0,0,0
pair_74042de6,h,amc_aime,ok,9,3717890,7,24,9,1.0,6,20,0,6,3,3,11,469221
pair_740dcefb,a,math_test,ok,0,237261,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_740dcefb,h,math_test,ok,2,415915,6,2,2,1.0,2,0,2,0,0,2,0,0
pair_7415487b,a,cn_k12,ok,2,132848,6,2,2,1.0,2,5,1,0,1,2,4,201460
pair_7415487b,h,cn_k12,ok,0,6749,4,2,0,1.0,0,0,0,0,0,0,0,0
pair_741f00a6,a,amc_aime,ok,3,265285,6,4,3,1.0,3,1,2,1,0,2,0,0
pair_741f00a6,h,amc_aime,ok,0,180369,6,2,0,1.0,0,0,0,0,0,0,0,0
pair_7423cb44,a,olympiads,ok,0,4493,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_7423cb44,h,olympiads,ok,0,5825,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_742d9b44,a,math_test,ok,0,57325,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_742d9b44,h,math_test,ok,0,314423,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_744ff6d3,a,math_test,ok,10,64948,5,10,10,1.0,8,10,0,10,0,0,0,0
pair_744ff6d3,h,math_test,ok,1,276138,6,1,1,1.0,1,2,0,0,1,1,1,29981
pair_745791df,a,amc_aime,ok,13,7420734,7,22,13,1.0,13,48,0,3,10,10,35,18256566
pair_745791df,h,amc_aime,ok,4,486108,6,23,4,1.0,4,9,0,1,3,3,5,106693
pair_7459b7db,a,cn_k12,ok,3,344703,6,3,3,1.0,3,5,0,1,2,2,2,205700
pair_7459b7db,h,cn_k12,ok,1,231719,6,2,1,1.0,1,2,0,0,1,1,1,38165
pair_7475c054,a,olympiads,ok,0,1947691,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_7475c054,h,olympiads,ok,7,632660,6,7,7,1.0,7,5,2,5,0,2,0,0
pair_74b2a617,a,olympiads,ok,12,442658,6,12,12,1.0,6,12,1,10,1,2,1,46251
pair_74b2a617,h,olympiads,ok,0,82519,5,1,0,1.0,0,0,0,0,0,0,0,0
pair_74b2ba17,a,cn_k12,ok,0,992365,6,3,0,1.0,0,0,0,0,0,0,0,0
pair_74b2ba17,h,cn_k12,ok,2,583925,6,3,2,1.0,1,2,0,2,0,0,0,0
pair_74ca5f06,a,aops_forum,ok,2,167373,6,3,2,1.0,2,1,1,1,0,1,0,0
pair_74ca5f06,h,aops_forum,ok,0,328253,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_74caf35f,a,math_test,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_74caf35f,h,math_test,ok,0,263,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_74d1dc10,a,math_train,ok,2,5341686,7,3,2,1.0,2,118,0,0,2,2,116,307137550
pair_74d1dc10,h,math_train,ok,3,5982409,7,6,3,1.0,3,4,0,2,1,1,1,2950927
pair_74d52011,a,olympiads_ref,ok,12,900138,6,21,12,1.0,4,13,0,11,1,1,1,572809
pair_74d52011,h,olympiads_ref,ok,4,837343,6,11,4,1.0,2,5,0,3,1,1,1,572809
pair_74e05d44,a,olympiads_ref,ok,1,34622,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_74e05d44,h,olympiads_ref,ok,1,10066266,8,1,1,1.0,1,1,0,1,0,0,0,0
pair_74eebded,a,cn_k12,ok,0,95507,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_74eebded,h,cn_k12,ok,3,29280,5,3,3,1.0,3,3,0,3,0,0,0,0
pair_750af393,a,olympiads_ref,ok,0,645,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_750af393,h,olympiads_ref,ok,2,2609,4,2,2,1.0,2,2,0,2,0,0,0,0
pair_750e657d,a,math_test,ok,0,693293,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_750e657d,h,math_test,ok,1,830015,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_751b1be4,a,olympiads,ok,3,2024594,7,3,3,1.0,3,947,0,0,3,3,944,70790490
pair_751b1be4,h,olympiads,ok,0,617677,6,9,0,1.0,0,0,0,0,0,0,0,0
pair_751b4fc1,a,olympiads,ok,14,119026,6,14,14,1.0,7,24,1,9,4,5,11,52355
pair_751b4fc1,h,olympiads,ok,2,126591,6,3,2,1.0,2,2,0,2,0,0,0,0
pair_7527e184,a,math_test,ok,0,85157,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_7527e184,h,math_test,ok,0,85157,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_7533f3af,a,olympiads,ok,33,2056909,7,35,33,1.0,6,42,6,16,11,17,15,1599847
pair_7533f3af,h,olympiads,ok,10,630899,6,31,10,1.0,7,13,1,6,3,4,4,7596
pair_7536351c,a,amc_aime,ok,0,6503,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_7536351c,h,amc_aime,ok,0,6375,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_755873cc,a,math_train,ok,0,38255,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_755873cc,h,math_train,ok,0,38255,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_7562a6c8,a,inequalities,ok,5,5793477,7,5,5,1.0,5,19,0,2,3,3,14,274106
pair_7562a6c8,h,inequalities,ok,8,86956153,8,15,8,1.0,8,45,0,4,4,4,37,3990297
pair_7580a01f,a,olympiads,ok,11,3172669,7,20,11,1.0,0,10,7,3,1,8,6,2566806
pair_7580a01f,h,olympiads,ok,7,4270362,7,13,6,0.8571428571428571,4,16,0,3,3,3,10,1847902
pair_75884571,a,olympiads,ok,17,295836,6,17,17,1.0,11,21,0,15,2,2,4,272853
pair_75884571,h,olympiads,ok,7,440502,6,12,7,1.0,7,13,0,1,6,6,6,76436
pair_75897832,a,secondary_math,ok,6,2939031,7,6,6,1.0,6,32,0,0,6,6,26,51898
pair_75897832,h,secondary_math,ok,8,3810333,7,15,8,1.0,8,37,0,5,3,3,29,12617
pair_759606e4,a,math_train,ok,0,1730847,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_759606e4,h,math_train,ok,0,1730847,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_759ab3a2,a,amc_aime,ok,15,2599408,7,15,15,1.0,15,343,0,5,10,10,328,18001774
pair_759ab3a2,h,amc_aime,ok,10,100270,6,13,10,1.0,4,20,0,3,7,7,10,76166
pair_759b2a60,a,math_test,ok,2,74511,5,2,2,1.0,2,2,1,0,1,2,1,579
pair_759b2a60,h,math_test,ok,0,75379,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_75d1d498,a,olympiads_ref,ok,4,695125,6,4,4,1.0,4,0,4,0,0,4,0,0
pair_75d1d498,h,olympiads_ref,ok,0,227187,6,6,0,1.0,0,0,0,0,0,0,0,0
pair_75f5799b,a,math_train,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_75f5799b,h,math_train,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_75f7db76,a,math_train,ok,15,2312960,7,17,15,1.0,5,32,4,4,7,11,21,5694073
pair_75f7db76,h,math_train,ok,0,459835,6,4,0,1.0,0,0,0,0,0,0,0,0
pair_7631bb8f,a,cn_k12,ok,1,50785,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_7631bb8f,h,cn_k12,ok,3,88769,5,5,3,1.0,3,4,0,2,1,1,1,12837
pair_76494dbd,a,olympiads,ok,0,1814581,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_76494dbd,h,olympiads,ok,0,1814581,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_767a37de,a,olympiads,ok,17,351460,6,17,17,1.0,3,26,1,7,9,10,10,315830
pair_767a37de,h,olympiads,ok,17,326264,6,19,17,1.0,6,26,1,7,9,10,10,400287
pair_768ae39e,a,olympiads,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_768ae39e,h,olympiads,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_769a0ebc,a,olympiads,ok,22,2362612,7,32,22,1.0,12,42,5,5,12,17,25,3791777
pair_769a0ebc,h,olympiads,ok,14,287395,6,23,14,1.0,9,17,0,11,3,3,3,55530
pair_769dcfbe,a,amc_aime,ok,0,15579,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_769dcfbe,h,amc_aime,ok,1,280430,6,1,1,1.0,1,10,0,0,1,1,9,527445
pair_76a1697c,a,olympiads_ref,ok,0,833,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_76a1697c,h,olympiads_ref,ok,0,687,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_76b2f707,a,math_test,ok,0,254575,6,2,0,1.0,0,0,0,0,0,0,0,0
