uuid,h_n_lines,h_n_tactics,h_n_have,h_n_premise_refs,h_n_distinct_premises,h_vocab_ratio,a_n_lines,a_n_tactics,a_n_have,a_n_premise_refs,a_n_distinct_premises,a_vocab_ratio
d2f8657f-0848-5ebe-a226-f8b6527280d1,2,0,0,1,8,8.0,2,0,0,1,8,8.0
df433d2d-0329-5c4a-a7b5-9e4b6ba56b87,14,8,3,4,11,2.75,17,11,2,3,3,1.0
e4ffaada-04cf-5e8a-8a4f-2f6fbf501d2a,33,24,11,38,23,0.6052631578947368,49,21,18,54,14,0.25925925925925924
0e521150-8938-535d-a732-4f41a28dbb16,25,13,4,5,15,3.0,51,24,18,22,20,0.9090909090909091
287f6f3a-35ca-5436-88c5-56516034029d,90,45,11,19,22,1.1578947368421053,80,40,17,28,12,0.42857142857142855
edf1abe4-f04d-5663-ad28-d06c8446052e,45,19,12,2,3,1.5,38,21,21,1,2,2.0
1374b05a-936a-56bc-ac6d-53064df9bf88,83,29,9,31,17,0.5483870967741935,44,18,12,11,8,0.7272727272727273
61b3fc6d-83a3-508e-8031-1ff39595d71e,11,5,0,6,7,1.1666666666666667,13,5,1,3,4,1.3333333333333333
ba63ea57-fd2d-5327-b0c2-d1e1cac4451e,30,17,8,15,9,0.6,11,6,0,3,4,1.3333333333333333
539d9dbb-88d6-58aa-96cd-af1cfcc553ad,4,1,0,4,5,1.25,3,1,0,5,4,0.8
2aa5eee9-9c1e-5359-b5de-61250ca711b9,18,7,1,7,12,1.7142857142857142,36,11,6,6,4,0.6666666666666666
5c4febf4-c3d5-5c46-9de8-234153cd1f40,32,16,10,6,4,0.6666666666666666,35,19,14,6,3,0.5
e44a2a1b-f3ef-5f4e-bdc0-4065bc03d9ee,21,6,0,15,5,0.3333333333333333,17,5,0,11,4,0.36363636363636365
572f2949-3620-5089-924b-4dd55e743ef8,58,37,4,39,23,0.5897435897435898,73,37,23,71,11,0.15492957746478872
e9b4375e-7957-51c2-951d-614281d080b6,36,17,5,37,18,0.4864864864864865,8,3,0,18,12,0.6666666666666666
9337fb95-890e-5d4b-9f5b-9ed767660280,105,44,11,83,13,0.1566265060240964,36,19,8,6,5,0.8333333333333334
bc971215-fe3c-5765-902b-c3572b2bee02,106,70,13,15,12,0.8,66,48,6,12,10,0.8333333333333334
e20512f8-a5d9-565b-a42e-72e5a70f56c3,10,7,0,29,10,0.3448275862068966,13,9,2,42,11,0.2619047619047619
0bdca338-d809-5293-883c-40679a65e2ab,2,0,0,3,6,2.0,2,0,0,2,3,1.5
c18406c6-f7fe-5961-af51-86b397a06c1a,18,7,4,3,4,1.3333333333333333,21,8,2,4,5,1.25
e1eda743-7fd4-5e23-9676-672618afc37d,37,16,9,16,14,0.875,34,7,7,2,7,3.5
1b51de2d-b7d8-5a69-bffc-9e577845eea6,6,4,0,4,4,1.0,16,5,3,4,3,0.75
36391abe-a96e-50d8-ac80-643dbd8132c7,16,5,1,6,8,1.3333333333333333,37,14,10,6,5,0.8333333333333334
7f8597bd-29c6-5137-901c-669f8161a185,38,16,3,17,11,0.6470588235294118,19,9,9,9,4,0.4444444444444444
4c690fec-772d-5789-9848-20f264be8f4c,46,33,16,24,11,0.4583333333333333,47,22,11,37,8,0.21621621621621623
c27754c1-208f-5266-9953-626d9426642a,100,60,13,97,54,0.5567010309278351,94,58,12,87,43,0.4942528735632184
95ff000b-87a1-502d-91f4-40c785c78ecf,49,17,7,43,14,0.32558139534883723,30,16,5,26,14,0.5384615384615384
cc32986f-39e3-5c0d-9bb1-3cf269779a34,2,0,0,2,3,1.5,2,0,0,2,3,1.5
89553f13-ea71-53bf-9614-a9a26a8b4071,15,7,1,9,14,1.5555555555555556,27,10,11,2,2,1.0
8cd2290d-106f-5a78-b3ea-d71ea75ee1c2,34,17,4,1,6,6.0,32,15,11,5,8,1.6
fc7658d2-c334-5b7b-b86d-1eac42213837,87,38,29,27,20,0.7407407407407407,102,41,34,28,26,0.9285714285714286
83baa99c-83e4-5da3-85f8-4b32a68724fb,20,7,4,13,17,1.3076923076923077,10,6,3,4,4,1.0
52703b5d-87d4-55d0-8241-b9d6c948be85,4,0,0,6,9,1.5,6,0,0,3,5,1.6666666666666667
2093cf85-57d6-562e-bdb8-7ef4dad4edb2,29,13,9,30,10,0.3333333333333333,32,10,5,49,13,0.2653061224489796
d705647f-3dd6-59df-a7a3-8391e274d954,30,24,5,29,22,0.7586206896551724,37,17,11,21,8,0.38095238095238093
565060cc-de23-5041-8bab-042f496f3e5c,13,7,1,3,9,3.0,3,0,0,1,2,2.0
737c1ad8-9a35-5ec7-b98b-e49ae55e3bf0,69,29,29,2,4,2.0,54,26,16,3,3,1.0
cc877ef5-7613-5f44-a12a-b19db99765a2,18,10,4,10,11,1.1,49,22,22,13,10,0.7692307692307693
a25cfb80-09e0-54b5-af1f-fa43b9d786b3,4,0,0,8,12,1.5,20,7,2,11,11,1.0
ce552824-bb84-549c-88fe-269216bffae4,22,11,3,8,10,1.25,35,16,8,24,12,0.5
c7b5048b-2606-5451-b06c-0a96863a198d,68,42,16,92,9,0.09782608695652174,26,8,0,23,5,0.21739130434782608
6c7a6328-6bec-54fb-82c5-c5064ccc55fa,75,12,11,25,10,0.4,72,16,11,22,7,0.3181818181818182
a4f96498-2638-5067-9c33-31692a8c2fb4,44,23,6,21,16,0.7619047619047619,13,9,0,11,18,1.6363636363636365
63713be9-e6b0-5663-93f5-ea336bc500ba,71,29,13,74,15,0.20270270270270271,92,45,34,88,15,0.17045454545454544
e9e4fe91-6387-5f5c-bc5f-b7dc581c8bb2,18,6,0,25,22,0.88,13,3,0,18,17,0.9444444444444444
ea1760b7-7d60-52b8-baf6-c190709e1615,65,29,21,75,12,0.16,54,20,15,135,7,0.05185185185185185
63290a4f-d8e8-5f85-9938-0589fe6a3cd1,17,9,5,1,3,3.0,28,14,11,5,4,0.8
ad809863-429f-5e4d-bd44-a872b79da772,2,0,0,2,6,3.0,2,0,0,2,3,1.5
172df75c-6201-5a57-ad35-1b52b8ff075a,33,17,6,7,11,1.5714285714285714,23,12,4,3,6,2.0
aa25e669-9d20-5617-bf71-5eb311bf46f6,13,12,1,1,6,6.0,35,17,9,5,5,1.0
01eb3f84-9429-5108-934c-65d9f036c591,52,18,4,23,20,0.8695652173913043,61,24,18,5,6,1.2
bf183159-71c7-53bf-8974-9fda0562014f,36,19,2,4,6,1.5,41,32,4,6,5,0.8333333333333334
df588c37-39c7-554e-a890-46d7dbcee217,19,5,0,3,6,2.0,14,8,0,3,3,1.0
4997bb95-eaef-5948-aabe-67e05c06e078,53,30,15,23,10,0.43478260869565216,66,27,16,40,11,0.275
7d83ff1d-0814-5cdd-9bb4-c9cda00ebf8e,51,28,8,36,28,0.7777777777777778,58,24,13,86,26,0.3023255813953488
b5538e9b-64cc-5d8d-a476-eda126b02e90,2,0,0,6,5,0.8333333333333334,2,0,0,5,2,0.4
a407a418-ab1d-5cee-b9ef-3bb0f552f60e,57,31,9,17,11,0.6470588235294118,33,18,6,9,6,0.6666666666666666
ef76b929-47bd-588c-b9f5-11ed59967995,17,5,0,12,6,0.5,11,5,3,12,4,0.3333333333333333
85381100-03ea-5a17-9708-b9d30e5e7770,87,34,29,37,27,0.7297297297297297,71,35,34,54,7,0.12962962962962962
72e7bf79-2556-592f-8560-682ba12651a3,39,25,8,15,7,0.4666666666666667,44,11,18,9,3,0.3333333333333333
81a940c1-afa7-549f-808b-a2c9f5cacff4,21,10,1,8,10,1.25,25,11,4,16,11,0.6875
7287b6df-92f9-5681-b141-fed484e429a2,39,23,1,17,21,1.2352941176470589,46,16,13,10,8,0.8
6dc99514-2030-55db-8c29-55a2915e8ea2,26,12,1,12,11,0.9166666666666666,52,19,13,2,2,1.0
25ca4af7-a6ba-5881-b7e0-c2ed6876a4c5,63,35,9,27,20,0.7407407407407407,39,20,11,53,10,0.18867924528301888
48816beb-a144-5505-bad5-bc71004f50db,69,31,8,24,20,0.8333333333333334,50,22,17,2,4,2.0
56e6aea2-aa37-5b5b-9245-2cd3249392d6,20,11,0,12,9,0.75,8,3,0,4,4,1.0
de44390b-495c-5ba1-9298-29d0ed568297,14,12,1,1,2,2.0,24,11,4,4,5,1.25
d0db9821-de4f-54f9-b4c1-ea820fdaa0bc,16,8,0,6,7,1.1666666666666667,13,5,2,5,4,0.8
35dc14d4-c57a-576e-bc38-9aa8cb7fbdf9,20,7,8,22,11,0.5,19,8,6,21,11,0.5238095238095238
8cb2e961-5582-528e-af48-e1711d168bb0,32,16,5,13,10,0.7692307692307693,27,11,2,15,11,0.7333333333333333
e7a42ae0-dcbe-5fed-9b77-d625f5772e90,8,2,0,2,4,2.0,64,30,28,4,4,1.0
76c28ffc-b626-5c47-94d2-93f5f92d3b6b,78,41,13,28,23,0.8214285714285714,68,30,22,84,12,0.14285714285714285
8ca7e2e9-f736-51c3-b3a3-7ff922c306bd,90,49,17,41,21,0.5121951219512195,42,20,7,47,16,0.3404255319148936
ac3360d3-1a82-5af9-8178-a493376f3af2,29,16,3,9,10,1.1111111111111112,115,45,42,12,12,1.0
d770fbd5-7173-5104-acfb-9f0be3c929a4,21,9,5,6,15,2.5,26,7,6,7,5,0.7142857142857143
1f6c5f2d-fcc4-55e5-8c8a-ad96fb0a68db,5,1,0,2,4,2.0,19,9,3,7,7,1.0
db3a14d0-9e34-56aa-af7d-b728d6b41820,46,17,6,21,13,0.6190476190476191,188,62,65,4,3,0.75
6a3d748b-3523-5b08-b374-6122199b6054,53,28,8,13,12,0.9230769230769231,112,51,37,72,21,0.2916666666666667
10fd318c-80b8-5161-89d9-228d593f3df7,33,8,1,15,16,1.0666666666666667,19,7,6,10,8,0.8
a32d30b1-2c28-5972-909a-8815a095a30c,88,60,33,39,9,0.23076923076923078,102,48,42,27,3,0.1111111111111111
c067e247-40dc-518a-9b06-fc4112f5f9ab,89,53,36,120,15,0.125,70,37,19,96,16,0.16666666666666666
d75ab4ea-8e21-5797-9d41-8be935056143,2,0,0,2,5,2.5,2,0,0,2,3,1.5
0b8d80ab-1b09-5034-a74b-a576ecc6b7a5,6,3,0,1,3,3.0,13,7,3,8,4,0.5
9f8977d0-204c-5c28-ad4e-2029d9710f1b,27,11,3,9,6,0.6666666666666666,63,26,14,6,3,0.5
0aa85a3c-8bc4-56fa-9970-460421dc7c98,37,34,4,16,11,0.6875,88,31,12,39,12,0.3076923076923077
a9dfa195-a06f-5ccc-ac62-e61a28103c0b,23,11,3,41,23,0.5609756097560976,36,17,11,78,18,0.23076923076923078
bf7df48f-ca3b-58f6-abf1-fffa5442683b,122,48,40,136,25,0.18382352941176472,102,52,35,124,19,0.1532258064516129
64c6ccf2-1496-55e9-9b14-0d108278c193,26,16,0,14,9,0.6428571428571429,26,17,0,10,6,0.6
07f20614-5cee-5cc0-9cb4-b5971697fec1,68,32,10,123,18,0.14634146341463414,41,17,8,74,17,0.22972972972972974
2e298ffa-9c5b-58b8-ade2-d8f27687caeb,96,32,14,2,9,4.5,140,55,41,9,7,0.7777777777777778
4a5c28e9-0d74-5534-a0a8-9770615cc475,65,38,14,22,16,0.7272727272727273,68,39,14,24,16,0.6666666666666666
e1feb59f-cbae-5eeb-92c8-d8eae89f2d39,3,0,0,2,3,1.5,3,0,0,2,3,1.5
58969aa7-492b-59a5-a719-bb2859263c9a,25,6,6,2,2,1.0,29,8,7,4,4,1.0
6a7e9054-4c53-522d-aaee-c599b09932cc,16,8,4,6,2,0.3333333333333333,26,10,7,8,3,0.375
4fd720f4-96c7-573e-b9d6-5bc4b84640fd,19,9,0,13,12,0.9230769230769231,53,26,17,24,12,0.5
62307c2b-a632-5e3e-9b68-6769084a2bc3,15,8,0,13,32,2.4615384615384617,18,11,0,1,2,2.0
c1afbf5f-0e87-5587-b6ed-485784a76284,12,1,0,7,9,1.2857142857142858,22,0,0,8,5,0.625
fd852ae5-a422-58cf-a6f8-c2387f94584a,73,38,11,8,9,1.125,37,16,10,3,3,1.0
70195bd4-c3ee-54df-803b-4793cfc6add8,48,31,16,15,10,0.6666666666666666,24,7,7,20,6,0.3
223e36f1-fc9c-5dcd-b2e8-a9e364033736,36,13,0,35,22,0.6285714285714286,46,22,10,21,12,0.5714285714285714
e443cfe2-1699-57e4-92cc-d6e836886a7b,5,1,1,18,16,0.8888888888888888,3,0,0,6,2,0.3333333333333333
73313810-6b36-5098-a73f-1ea71498441c,9,2,0,4,4,1.0,19,7,5,4,5,1.25
8cc7b284-4d18-5cf7-ac87-2dd9865828d8,48,23,9,6,6,1.0,80,39,24,4,4,1.0
46d28f43-0328-51e8-82c7-0def653c3a28,73,26,2,21,17,0.8095238095238095,27,16,9,7,5,0.7142857142857143
706e7c21-afb6-5fb2-a6f6-07a4cab9cfc0,125,65,11,47,21,0.44680851063829785,70,12,41,23,12,0.5217391304347826
9ac36cf5-d77f-5ee5-a4db-8b20a57a82af,33,15,4,11,11,1.0,44,15,8,9,5,0.5555555555555556
caa13ec2-7ff5-5670-9ca2-9bd26ac4328e,41,18,3,5,17,3.4,88,45,32,22,13,0.5909090909090909
bc9756d2-2e2d-5d7a-94ff-808b16bb358e,40,18,3,1,6,6.0,49,17,23,2,4,2.0
2b873165-22d4-52d4-91c2-3cae919911ff,39,16,8,2,2,1.0,41,16,6,2,2,1.0
41624ef7-bd34-56b5-8e75-a6824c5320af,48,19,6,16,15,0.9375,79,32,24,16,8,0.5
8a1fd1b9-dc68-54e6-bb47-6af0e38fea3a,111,77,17,40,26,0.65,5,1,1,2,4,2.0
041cccd6-9a33-58ff-a27d-83530eb0caa0,9,3,0,6,10,1.6666666666666667,16,5,0,3,3,1.0
e5077727-f689-58d3-9804-c5477c9a711f,13,2,0,5,7,1.4,20,7,0,6,2,0.3333333333333333
5e64c515-400e-5a04-bb81-4a5788a79e4f,50,28,8,46,32,0.6956521739130435,46,30,11,49,17,0.3469387755102041
6b705760-2eae-555c-b5f9-c7dd2c5437a9,3,1,0,2,5,2.5,9,5,5,8,5,0.625
490fccaa-aa5a-5846-9229-b765ab90c9bc,31,19,4,23,19,0.8260869565217391,38,19,9,10,8,0.8
30392062-9f49-556c-b4a3-69d99815349c,42,20,7,17,10,0.5882352941176471,44,20,13,7,4,0.5714285714285714
c9acf82e-8747-5609-a022-2352b31c57ae,18,14,1,13,16,1.2307692307692308,44,9,19,2,2,1.0
450ac881-0b82-5304-b287-446ce63abb1d,28,16,3,11,10,0.9090909090909091,39,17,5,17,11,0.6470588235294118
085513ab-357e-5e13-9287-ff8df001f57a,92,51,8,15,13,0.8666666666666667,36,15,8,12,9,0.75
334d1633-8f89-5539-94a0-bd4681429b5e,10,5,0,2,4,2.0,33,11,11,25,11,0.44
4acf6310-719e-5567-8a68-b2b69fa2c867,10,6,0,15,13,0.8666666666666667,18,8,6,12,7,0.5833333333333334
a47efa4f-4f34-58a6-b47b-f0eb4481d4ba,5,0,0,5,8,1.6,11,2,3,5,3,0.6
4cffc8e6-6e3a-5e99-90f5-20f21d66c918,61,50,4,27,21,0.7777777777777778,154,67,59,9,7,0.7777777777777778
2fde2018-13e8-5a55-9145-a1fc443fe9ad,58,41,14,5,8,1.6,65,30,19,12,7,0.5833333333333334
883c85fe-e818-5839-850a-0ad12781b0e0,25,12,1,10,10,1.0,2,0,0,3,4,1.3333333333333333
db0aa3dc-c75e-5c20-80dc-ab469138b9ec,70,30,4,33,7,0.21212121212121213,60,34,10,23,8,0.34782608695652173
7f6de6ca-6c37-580a-a1eb-cbe3677e8086,27,8,5,33,18,0.5454545454545454,14,1,4,15,12,0.8
581f4cd2-4911-536c-8cc9-35b94d65b0d7,4,1,0,5,7,1.4,3,1,0,5,4,0.8
d70377fc-01a5-5bdd-8681-67345659904e,22,11,2,4,6,1.5,15,9,1,4,5,1.25
ffda9ede-db80-5249-a11b-040cd779705e,27,19,10,4,8,2.0,82,38,35,7,3,0.42857142857142855
2000cc20-063d-51b6-826f-84328dd58f8e,27,12,1,14,12,0.8571428571428571,22,7,2,19,8,0.42105263157894735
596cc903-10f5-5996-879e-12b7e033f253,34,16,4,28,22,0.7857142857142857,70,23,19,19,7,0.3684210526315789
2c88138b-a09f-5000-9ebe-4b51ffae6ef8,75,38,8,56,41,0.7321428571428571,20,18,0,9,10,1.1111111111111112
0bc9ff8b-682c-51eb-99ff-48ef15509484,6,3,0,1,3,3.0,13,4,4,1,2,2.0
df05f507-a5c2-53fe-8887-303deef215a2,31,21,8,17,12,0.7058823529411765,65,42,16,12,8,0.6666666666666666
dd06269e-9b6c-577c-92da-2df15593bb02,49,29,7,13,11,0.8461538461538461,65,31,7,21,12,0.5714285714285714
e6737ba8-3dac-5db8-8cd7-84a362025d27,5,2,0,3,7,2.3333333333333335,3,0,0,2,3,1.5
89e16f38-ccfc-5981-8887-00aef4c1ddca,15,10,2,14,25,1.7857142857142858,39,16,9,18,11,0.6111111111111112
c2be43fa-604b-59fe-ad14-e6ab2c62530d,80,40,28,8,9,1.125,53,25,24,25,9,0.36
4a05b004-6232-5f58-b1e3-d159fb02a446,17,7,1,15,15,1.0,19,10,2,5,4,0.8
0a26cff4-3a62-54da-ba9d-ebf7af030a7f,71,55,6,6,11,1.8333333333333333,36,12,14,1,2,2.0
0cbaa3fa-56d5-52b5-889d-7677bc8823ed,15,12,0,1,4,4.0,22,11,2,2,3,1.5
ad661cc8-5d75-55d2-813e-9a170f5f9d02,16,9,0,9,15,1.6666666666666667,22,11,7,8,9,1.125
efc97577-e629-56ab-af63-9eac6d58842b,19,13,2,6,7,1.1666666666666667,25,12,3,4,4,1.0
adb3edef-bf67-58ee-8496-7cf394ecd3fc,7,2,0,3,5,1.6666666666666667,5,2,1,1,2,2.0
84da66e6-2a00-5159-9b04-ad8def6dabe8,86,36,17,25,19,0.76,73,33,36,21,11,0.5238095238095238
9879add4-1b0c-56e1-b911-71e0498a48e2,34,12,6,9,12,1.3333333333333333,33,11,12,1,2,2.0
25bb946c-5a04-5e59-969b-17571069fc26,123,54,32,26,19,0.7307692307692307,84,29,26,101,9,0.0891089108910891
c85a600d-ff7a-591d-b711-ac8ca2e09524,45,20,3,24,19,0.7916666666666666,56,28,12,42,6,0.14285714285714285
9aa8c0c7-79b4-5f74-a729-660b266cedea,142,89,55,49,27,0.5510204081632653,135,83,55,43,19,0.4418604651162791
957fac80-b72e-5f83-b4dc-c98988ee1e1d,5,2,1,6,8,1.3333333333333333,20,10,4,9,5,0.5555555555555556
eac463f2-f4dc-52e0-85b1-b21f00d70fef,40,12,7,36,14,0.3888888888888889,33,15,11,31,8,0.25806451612903225
a32d65bf-270e-59f7-aa60-3c56a801486c,40,25,1,6,12,2.0,109,44,46,22,23,1.0454545454545454
ff074495-8712-5e8b-9d96-26479a5aa830,17,7,3,20,11,0.55,31,11,4,38,13,0.34210526315789475
7bf3d81f-4df5-5f2f-90f3-ab329fa2e714,82,31,4,42,14,0.3333333333333333,60,27,3,44,16,0.36363636363636365
7dc8bfd3-bd7c-5317-bdb2-fe097495ce25,347,223,49,160,70,0.4375,65,40,10,40,29,0.725
79d7166e-bd76-5d41-adaf-e2b75742dd0e,46,17,1,19,14,0.7368421052631579,59,32,18,16,11,0.6875
b3d26daa-9da5-5628-96ec-667d2d66d10a,130,57,48,110,27,0.24545454545454545,38,20,15,45,5,0.1111111111111111
f38173b7-30d3-5ac2-9fd5-bb56fc20148a,50,29,5,8,10,1.25,56,24,16,21,10,0.47619047619047616
4e99ab07-ee1b-5209-8b5c-23d6b22d6f12,9,3,0,10,9,0.9,23,5,3,2,2,1.0
1d10baad-5b84-5dc1-8806-45cde98aad9c,57,31,14,12,11,0.9166666666666666,53,21,22,3,6,2.0
54847d87-c370-55d0-95d4-0d7f36c9a8df,32,18,3,22,17,0.7727272727272727,40,19,5,24,12,0.5
c1c852d0-6982-5479-ade9-04e50fd6f09a,51,32,6,2,6,3.0,51,25,15,2,3,1.5
2baa102a-e03d-5725-9b33-c1a3815ce613,24,10,0,6,11,1.8333333333333333,42,20,12,8,8,1.0
699637bb-8cca-5ab6-ad31-8c6f60317f30,27,12,1,15,18,1.2,76,39,24,6,7,1.1666666666666667
040b5261-9bd4-5690-99b6-fa5e0c11c66d,10,4,1,8,7,0.875,3,1,0,5,4,0.8
58136e83-ef46-5f8e-b19c-d265303d420c,60,26,7,47,27,0.574468085106383,170,90,46,46,19,0.41304347826086957
738253dc-0827-5064-b2da-8ffc4df7a218,43,19,8,10,13,1.3,24,6,3,3,3,1.0
04759e39-eeca-5f5a-92d5-09717c17a012,31,15,12,27,6,0.2222222222222222,33,15,10,27,6,0.2222222222222222
7423cb44-0150-5f13-bc17-f061641dfbc7,12,5,0,4,3,0.75,13,7,0,2,3,1.5
cbd01167-f501-5c66-92c7-b8c27375720d,35,13,5,8,9,1.125,38,18,17,4,5,1.25
7f63deea-82aa-583e-9508-b8b227411df5,81,30,12,47,16,0.3404255319148936,41,19,8,10,6,0.6
d659df40-37de-5c09-88a0-274f0af0a5ae,33,15,3,39,34,0.8717948717948718,2,0,0,3,4,1.3333333333333333
7c52ccdb-67dd-515a-aefd-1be0cf319ecc,19,9,5,16,7,0.4375,29,10,6,23,8,0.34782608695652173
a6d289a6-cb75-55f6-80fb-324e283d4863,35,26,5,14,10,0.7142857142857143,36,18,8,17,8,0.47058823529411764
3a591bd8-75ac-52e4-ab96-b370137deecd,12,3,0,6,12,2.0,11,0,0,5,2,0.4
9bb103eb-6504-5283-8435-ed7a59d0afaa,50,20,5,18,14,0.7777777777777778,46,16,17,3,4,1.3333333333333333
a5d24f60-f55f-5ac0-b8e1-60147512ae99,10,3,0,10,12,1.2,15,5,0,5,6,1.2
8c5c1285-2622-5f8f-bc00-4734a3a6f1e2,34,17,5,79,19,0.24050632911392406,38,20,13,55,6,0.10909090909090909
f3bf23d2-2c2f-5034-be93-0c9edcf3f110,30,17,4,11,13,1.1818181818181819,54,18,8,13,10,0.7692307692307693
be2a3319-4d04-5fda-9136-fe6e167225e8,24,15,8,3,2,0.6666666666666666,24,14,10,6,5,0.8333333333333334
e49e6a3a-d15a-5e8c-af78-f2d18301d3ab,12,5,2,3,3,1.0,8,2,0,2,2,1.0
7d4722bc-f626-5449-b7cf-dd51253a8b57,34,16,2,25,34,1.36,71,32,22,14,12,0.8571428571428571
c1fd196b-880d-53cd-8335-f3782efa174c,11,7,1,12,14,1.1666666666666667,14,6,0,7,4,0.5714285714285714
c4b7fa3a-44dc-53e4-bdb5-4682b1bde6e0,20,8,1,29,12,0.41379310344827586,35,14,8,29,10,0.3448275862068966
ca684afa-336b-5332-adfd-c92b47670cdb,84,31,9,8,7,0.875,31,14,11,11,8,0.7272727272727273
6fd1c393-4334-5a1e-8338-3d1c4537bda7,33,14,4,8,7,0.875,23,11,6,21,13,0.6190476190476191
80cc6869-d3ab-5495-8ac8-896726ca8aac,21,7,1,2,6,3.0,27,10,4,5,5,1.0
e65dff79-16a0-5b8f-b954-78c902affcaa,17,10,0,8,8,1.0,58,33,17,22,13,0.5909090909090909
51dfb6ee-fb2b-5ec1-98f8-414eaff45303,17,10,0,4,8,2.0,32,13,6,11,12,1.0909090909090908
358e95d5-5c70-5e90-b7c4-80b915daa4b5,43,26,7,26,14,0.5384615384615384,56,22,11,15,6,0.4
622d6e5c-56a4-529a-b0dd-97f1ec5e8962,38,18,4,17,20,1.1764705882352942,26,12,3,9,8,0.8888888888888888
a39ff5f8-8541-502e-91b0-b43731b0ee76,33,25,3,15,13,0.8666666666666667,28,10,9,16,8,0.5
67c6f010-8c04-5e2f-bce3-df51cb65b7e2,39,27,14,2,5,2.5,47,27,16,7,4,0.5714285714285714
feaf5a17-7171-57f1-ade5-430082adf740,28,11,6,9,8,0.8888888888888888,8,3,0,5,5,1.0
e326dce2-e87a-5890-8e14-a346e2cbcfe0,9,6,1,1,9,9.0,4,3,0,1,2,2.0
46a70709-0680-5d59-aec3-d4e2542016f1,25,15,4,11,17,1.5454545454545454,32,12,9,6,8,1.3333333333333333
4beb2458-d0b9-5c56-a6e9-0dcf3eea6313,65,32,15,12,10,0.8333333333333334,56,26,16,11,7,0.6363636363636364
a295936f-81f1-50ad-b445-e2d0079c5929,7,5,1,5,7,1.4,21,10,7,4,4,1.0
3bf62fff-d116-5e6d-ac19-aeaaa75b46d8,49,29,12,30,5,0.16666666666666666,36,12,10,46,4,0.08695652173913043
cb88e366-0808-58c8-bb86-46739ff4168b,64,37,15,1,8,8.0,73,36,25,1,2,2.0
00029a23-638f-5103-8ea9-42ca8caaf9bd,48,24,6,19,9,0.47368421052631576,66,34,24,127,7,0.05511811023622047
21fcbab0-0b1a-5e23-846b-2e1d9727a35b,84,51,17,73,38,0.5205479452054794,32,15,10,1,3,3.0
877062a7-91af-5a93-bb41-4d9f1629396e,24,9,3,13,14,1.0769230769230769,31,12,10,6,6,1.0
de5a08c0-220c-5c73-accd-cfa8b69cc11a,16,8,0,2,8,4.0,6,3,0,2,2,1.0
1162749d-5ab2-5191-90c8-2b926789dac6,28,13,4,16,5,0.3125,30,12,11,22,5,0.22727272727272727
0ef6f461-a363-523b-baa3-d0517ff4f032,31,20,2,5,14,2.8,40,20,15,3,3,1.0
ff6c1a3a-8a56-5fb2-b962-431d3f8e975a,68,36,15,45,29,0.6444444444444445,174,77,21,8,8,1.0
c43fbc84-f407-5505-bfb7-35386e7bd873,79,38,32,12,9,0.75,38,21,12,11,5,0.45454545454545453
19bb24e8-9558-5fe8-aa64-51c5d42d5fd1,25,10,5,9,10,1.1111111111111112,16,4,1,9,4,0.4444444444444444
475a0eac-8d1d-5fd0-985c-9a1607084da6,30,17,5,8,13,1.625,38,15,6,8,4,0.5
ee1554cd-693d-55ec-ae58-6d4d4600ae19,27,19,14,17,15,0.8823529411764706,34,14,12,15,15,1.0
4c81206a-e3b3-5898-8b00-e418003fabc2,23,8,4,24,7,0.2916666666666667,36,16,8,24,9,0.375
52033936-7e93-5b38-ba92-6ea721d3601e,25,13,1,5,13,2.6,30,16,9,13,6,0.46153846153846156
ed7fa82c-bcf5-5827-a860-da361c94b6e5,15,8,0,5,7,1.4,22,10,6,9,7,0.7777777777777778
81d394ec-2086-51de-a134-472825b73d22,6,2,0,2,3,1.5,8,2,0,8,6,0.75
6a0c7ef7-221e-5dd3-81c8-f0b31cab0408,52,14,7,16,16,1.0,17,9,2,5,6,1.2
d6143792-0f1c-5002-983d-7c823fd99c7e,60,39,8,12,7,0.5833333333333334,116,84,18,53,10,0.18867924528301888
ac1b7473-05dd-50c4-a23f-4b6b8c6ec5c4,21,9,0,19,17,0.8947368421052632,39,13,2,12,9,0.75
81a906eb-0ca5-5780-9a4a-7523c9362cf3,28,13,0,3,10,3.3333333333333335,43,19,12,3,3,1.0
f5a9005d-81d1-5d28-9d10-aff0606b1c5a,93,45,3,44,27,0.6136363636363636,104,52,14,54,28,0.5185185185185185
f36f9831-a20e-5fe0-b563-f34688717b1a,117,73,19,63,32,0.5079365079365079,13,5,0,4,5,1.25
7fda4fb2-b924-582c-a5a6-7b37ef381fae,32,19,3,7,9,1.2857142857142858,14,4,4,7,5,0.7142857142857143
677e1a17-ba9d-5562-a2e0-7f9249e7b32f,50,23,8,39,30,0.7692307692307693,57,20,17,14,7,0.5
c45d86ca-4916-558f-8357-5c1d30e54d0a,51,18,12,46,8,0.17391304347826086,20,9,2,24,8,0.3333333333333333
abd31864-ba28-5f9b-b12d-e05881f43c48,106,69,29,45,16,0.35555555555555557,130,80,32,51,16,0.3137254901960784
babc83eb-adf3-54a1-8c24-2f3afdbbaf9b,18,9,5,1,3,3.0,29,13,9,11,7,0.6363636363636364
3dea4c52-d934-5e84-8df6-0d90873b9e3a,26,12,9,7,8,1.1428571428571428,24,12,7,3,3,1.0
b530e653-d4e4-58ab-95f8-896c56a21ee2,36,22,17,8,10,1.25,35,15,15,8,8,1.0
