uuid,source,h_n_lines,h_n_tactics,h_n_have,h_n_premise_refs,h_premises_loose,h_premises_strict,a_n_lines,a_n_tactics,a_n_have,a_n_premise_refs,a_premises_loose,a_premises_strict
1f76092e-ebc5-5f7e-b74f-704670f7d98e,math_train,17,7,1,24,6,5,34,8,5,52,7,6
64cde559-14ca-5926-b4e6-7a3050268856,olympiads,45,28,5,5,3,2,18,8,8,10,4,3
5a6cc050-ab23-5a5e-9272-6135966f3371,number_theory,9,5,6,12,9,6,9,5,6,12,9,6
372c0ff5-3981-58db-8cf7-4335b780a1c1,olympiads,20,8,0,104,11,3,20,12,6,62,9,2
8a1fa5e8-0c2f-5eff-a218-547348d2c5a4,math_test,39,18,3,16,10,5,75,33,23,91,9,5
aa1b58ca-1850-5004-a691-261b26b5af9c,olympiads,32,22,18,13,6,3,20,9,4,2,4,2
d65c7cb3-0bfc-5159-b102-e69609dc0da9,number_theory,8,4,0,2,3,1,11,5,0,3,4,2
606263d6-1eb6-52bb-b391-136444693c17,math_train,58,31,8,2,3,2,42,26,4,1,2,1
5328b332-a67b-5cc1-b00d-513a3d792e7e,olympiads,48,18,4,4,4,0,21,11,3,4,4,0
873d18a3-79f2-5942-be59-bf0cc35e1643,math_test,37,30,7,19,8,5,25,15,1,7,5,3
b6cf8943-34c6-583d-bbfc-b0ecf8062b0e,olympiads,32,19,7,17,8,5,33,20,7,17,8,5
bb053727-eb86-50ea-ae41-94bd6c8fcfd6,number_theory,20,11,1,4,4,3,38,19,10,1,2,1
589e666d-f937-59d6-bcf1-60cc3869514d,olympiads,12,4,0,3,3,2,30,18,4,6,5,4
f56e7f55-76c4-5aff-aab5-da4d8bd69fbd,olympiads,126,72,50,47,26,21,167,72,51,26,14,11
bb5a8572-d1f3-5ca8-81f8-c3b2379667f5,olympiads,37,18,3,19,19,18,28,11,7,1,2,1
6713064f-bc63-5946-bad9-f334eaf381ba,number_theory,42,32,12,45,18,12,26,17,6,41,16,10
1849fe1f-409c-59b4-adaf-74b2717fe70c,amc_aime,54,39,20,47,22,19,9,3,3,4,2,0
a1bf3c9b-b6f6-59fd-93da-4a0ca446cff9,math_train,17,10,0,7,6,3,44,21,14,5,5,2
ba472fae-5ef5-5c03-8123-b4e6baa9b01a,olympiads_ref,135,75,23,6,4,3,15,4,1,2,3,2
9ac7c899-d910-5163-b8ae-052120bbfa9e,math_test,4,2,0,3,3,2,10,0,0,10,4,3
d10fa814-ed09-5066-8fcb-fc6dd842b128,olympiads,16,10,0,1,4,0,27,16,6,12,9,5
99b95cc2-e552-5387-b5df-8ab3218fd0c4,olympiads_ref,3,0,0,2,2,0,3,0,0,2,2,0
9e347203-eb44-50f4-83ee-0d24fc34bbe6,olympiads,4,1,0,6,3,1,4,1,0,6,3,1
a392540e-6076-52a9-8444-91ca61a34330,number_theory,44,32,11,17,11,6,33,19,6,12,8,3
bdb4b45b-0ccb-5966-92e2-0d8a26851a1a,math_test,6,2,0,3,5,1,12,5,3,12,11,7
c87e395f-741f-5397-a2fe-8acea07201bd,olympiads,47,28,9,1,2,1,94,42,29,1,2,1
de3eff1a-fdca-5a67-8536-24b9d69f829d,olympiads_ref,20,6,6,10,9,4,4,0,0,7,8,3
df1cba21-ddf9-564f-a188-d7d8eae038b2,olympiads,26,10,0,15,11,10,28,8,3,22,11,10
9a84ead7-2634-5bc0-8895-b0f1f20eacd8,math_test,8,2,1,2,4,2,12,1,0,3,5,3
c15fef76-9e05-5917-9dfc-9ed3123b4af5,olympiads_ref,48,27,0,12,5,4,50,28,5,37,7,6
43d40622-558e-54a1-9267-d1c170f2514b,olympiads,12,9,0,1,3,0,28,11,2,14,6,3
4c655b55-a37a-59f0-9a1e-3e2c620e6ac9,olympiads,34,21,12,2,4,1,38,19,14,2,5,2
394974f3-f515-58d7-86ed-afac04819841,olympiads,35,15,11,2,3,3,16,18,6,14,5,5
e1eb0769-040a-547c-903f-f4045f85bfd6,number_theory,32,15,5,15,5,1,37,22,13,13,4,1
6e8bdcad-7c99-5e59-849a-8cf59b8ea59f,math_train,87,46,16,9,7,4,28,17,11,5,4,1
10e275b0-4ce1-5851-b184-8dec8ad693c3,olympiads_ref,25,9,8,3,7,2,38,11,13,1,5,0
705a22a2-1b75-59ef-940c-24e5ecd33f33,olympiads,47,25,3,1,5,0,37,14,11,1,5,0
fcf0f18b-e5dd-57d3-b714-0ff239ade8eb,aops_forum,6,3,1,5,6,5,25,12,4,10,3,2
c8410060-69de-53a6-a441-c2edc2c8b418,olympiads,5,3,0,3,4,3,20,11,4,2,3,2
0518d62e-9710-5e99-b0a6-6231e9e7be3a,math_train,13,14,0,7,5,3,35,17,10,51,17,15
54ac9870-2a9e-59c3-9834-b085f76f5bf1,olympiads_ref,23,12,5,7,3,0,8,3,0,3,3,0
52b469f2-4a67-5419-bf97-40a98505f426,olympiads,47,32,3,19,11,7,34,16,2,10,9,5
f07a830b-3e64-5ec7-8afd-475c161df4df,math_test,2,0,0,1,2,0,2,0,0,2,3,1
c3cc3ea9-e3f8-5546-a128-da936797776c,aops_forum,46,35,0,2,3,1,18,9,2,2,3,1
849af7a9-c030-550e-840a-d10646486e60,olympiads,20,10,3,6,5,4,22,10,6,3,4,3
7be2480a-9297-5b8a-8892-b3bc3c9a3a50,number_theory,46,25,1,43,31,27,52,27,1,43,31,27
527c772b-1a9d-5b5f-b126-3f734c0fca8d,aops_forum,9,4,0,1,5,0,60,23,7,1,5,0
87179bc6-eabc-5a30-97f2-4ea746b1aa08,math_test,8,3,0,2,3,1,10,4,1,1,2,0
bcf406a7-3112-5062-ac6d-a4f5e49b7871,olympiads_ref,59,44,14,32,27,25,25,10,7,1,2,1
24d3c557-13e0-5cc1-8772-8510c5ad0f7b,math_test,32,19,4,10,11,9,9,2,0,1,2,0
ddc40137-c6b3-5bfe-a454-5c151a57ae2d,math_test,20,16,4,1,2,1,22,11,4,1,2,1
3663eb3a-8388-506c-b0d9-92638596d288,secondary_math,11,5,0,1,2,0,23,12,5,1,2,0
c05c0f3f-df7f-5ec2-9835-17e46bddfc01,math_train,25,15,0,4,4,1,37,21,5,4,4,1
b535e6de-f9c4-5e0e-88ad-6aa8d825a69e,olympiads,9,3,0,9,4,2,31,20,8,25,5,3
3090a705-ad8c-5c9a-86d1-266382124bf2,amc_aime,216,95,29,24,10,7,19,11,6,2,4,1
c25dc050-a35b-518c-8335-74d4251bf660,olympiads,78,38,29,26,5,4,60,22,16,64,6,5
5ccbdde8-ddd0-50c1-a4df-5ef6a967cb17,olympiads,18,10,2,2,2,0,19,7,6,1,2,0
df08254f-fe53-53ff-993f-8bd550432e39,math_train,19,10,0,6,4,3,64,24,18,35,6,5
771a6379-11d8-5799-ae5b-68692c193742,math_test,66,34,10,15,13,11,25,16,6,10,7,5
e59fe251-9afa-5980-bd66-2253077f4a15,amc_aime,135,80,16,97,61,59,79,40,24,12,8,7
9a64ef28-c393-5de8-8f2c-1a929fdae483,olympiads_ref,20,5,2,7,5,2,50,27,16,12,3,2
04dea9e8-c069-5d3c-b69c-cd1bd30dbc61,olympiads,14,8,0,1,3,1,53,21,23,19,12,10
c5971cb9-3e4e-5443-86f0-0f98cc48e6c8,math_test,69,37,0,35,10,9,260,112,45,123,23,22
a25858ff-a5b5-557f-a402-93471de7f916,aops_forum,42,17,15,12,4,2,49,14,22,12,4,2
cb601cdf-7d90-5875-ad9a-3ff2111e71cb,math_test,21,12,5,23,19,16,39,23,13,67,27,24
fccad9e3-387e-5b8a-9e72-4237473a54e4,olympiads,26,13,6,24,14,10,28,10,7,13,5,4
3a370647-3069-53d5-98a1-739dc5f16435,olympiads,38,15,12,5,3,1,23,16,6,5,4,2
c68baeaa-ed47-57cf-9c18-6f1b67b9c208,amc_aime,21,4,0,2,4,2,19,9,5,1,3,1
e9747003-4ee7-50a4-8b7e-053971197faa,olympiads_ref,34,17,15,15,9,7,42,19,14,5,6,4
0860c63c-aa9f-5969-becc-6ba34682e872,olympiads,10,6,1,14,15,9,10,2,3,9,9,3
83aa2e3a-c50e-57eb-b4de-4f93a4a67ae7,olympiads,42,27,9,11,10,8,56,25,16,1,2,0
86496f9f-ee8f-50fe-8388-7f9c160e9c85,aops_forum,14,10,4,8,6,3,24,9,8,1,2,0
91140f24-7247-50e6-8948-1861567a7915,olympiads,52,26,18,8,7,5,52,29,18,6,5,4
adae591a-49c4-587f-98e9-9dd371d5ee53,math_test,38,22,6,19,9,6,34,15,8,7,5,3
6e50e7ef-083d-56eb-8fa5-019c4323aef8,olympiads,97,45,8,15,12,11,50,22,16,3,4,3
da8e209e-182f-534e-883e-d39b1aa3dbe8,olympiads,12,5,4,22,12,5,11,5,0,14,6,1
4d34bb72-7629-52d7-a264-501a314969ae,olympiads,27,10,9,4,3,2,21,12,8,3,4,3
d51e54ee-e6e8-52b4-8b96-713d4d319706,aops_forum,4,2,0,3,2,1,23,9,6,9,3,2
6fdee12b-747b-5921-9369-9d3295ca9222,math_train,21,13,3,17,12,9,35,15,13,19,7,5
08a1283b-c8e8-5b06-a46c-d309d0cfc4df,math_train,27,32,6,48,9,3,143,83,24,241,9,3
7bf8165f-b60f-55cd-8f41-e072780baafe,math_train,26,13,6,4,5,4,34,11,13,1,2,1
c42bc5b1-1204-502a-9aff-08f5f2d7ce48,olympiads_ref,36,19,9,16,6,3,40,20,12,15,6,3
0493582a-e390-5333-af2c-0f55efffc9d1,olympiads,109,51,36,48,4,3,99,41,35,60,5,4
1ca8a702-a942-5361-8e54-5fd6145eb252,math_train,25,15,1,7,6,3,65,31,20,5,3,2
c22faa2c-2a01-5304-a685-b9dd72ee17d7,olympiads,4,1,0,1,2,1,4,1,1,1,2,1
5cad655a-bbb4-5d43-bd0b-bf09c00aa3e3,amc_aime,17,10,0,2,3,1,9,4,0,1,2,0
5800ca26-aa50-580f-8e81-5a71f13ff458,olympiads,77,54,35,2,2,1,180,84,41,5,3,2
cb1a9898-3a4c-5a53-8525-ca77df723501,olympiads,16,7,2,4,2,0,24,11,6,14,15,10
3e9bb475-cd34-5046-8131-b0aaab3a7403,olympiads,31,16,2,1,3,0,57,22,13,22,8,5
ab547a8e-3aaa-542e-b74b-27f521fc5c00,math_train,4,2,0,7,4,1,46,8,7,64,4,0
3c52e1f3-b53f-5928-be78-0dbc3117fe7c,olympiads,24,12,10,13,8,7,40,19,21,15,7,6
16cdf305-dd6c-5af7-b756-9973b3c32b6e,cn_k12,14,8,1,3,5,0,52,25,18,9,7,2
2f62d825-ba13-5701-bb59-a013a6bc82dd,aops_forum,10,8,1,2,3,2,35,9,13,2,3,2
d8f4a871-17b3-5b95-98eb-78963b89a0de,olympiads,28,16,1,20,8,6,33,14,5,13,5,3
ec2dcedf-aff8-5165-b682-35a6838ffe44,math_train,30,24,1,8,9,8,84,33,27,30,17,16
e300ccc0-c35c-5732-bd89-b31086d1e5e1,cn_k12,29,17,5,5,5,4,34,16,8,4,4,3
aeeb5cb4-38bc-599e-a790-f8c1f15f4c33,olympiads,56,47,42,1,2,0,58,20,19,1,2,0
af19a07d-6781-5e85-b768-77f86ad23628,olympiads,5,3,0,2,3,2,15,5,2,2,3,2
b999f6b1-1203-570d-8528-ec7abd9b28ea,math_train,74,28,13,15,7,5,21,9,6,1,2,0
3757881d-e225-54f7-9424-89037d3df6ef,olympiads,72,31,28,14,8,3,59,27,21,15,8,3
d9e524cd-949f-5ef6-a293-fdd46c1ca1df,olympiads,4,0,0,2,3,1,8,3,0,2,3,1
953d5f07-c8f5-566d-a90c-6d8cd8d095c7,olympiads,9,3,0,1,2,0,16,7,3,1,2,0
014f63cf-247f-5feb-8902-a5f6b62da857,olympiads,30,15,3,24,6,4,22,8,6,14,6,5
f0005430-d700-5189-b4cc-19cca2d64081,math_test,12,5,3,3,4,2,11,5,0,1,2,0
1fffe880-eeb3-52de-9568-a0b769109bfb,olympiads,47,24,7,9,7,1,25,5,4,18,10,4
cbbd6363-4697-50b9-b2c9-f8d86ad36aa8,olympiads_ref,320,172,58,129,72,65,26,12,11,23,8,4
65cdae60-2749-5000-8ff3-d6e88a3f6493,olympiads,180,138,16,143,39,24,50,15,13,11,7,6
337acdd1-22d7-5c1c-98a2-d19c0eadcd23,math_test,88,45,16,24,14,11,32,17,8,8,8,7
f52fdc39-4719-5681-9142-fbb74a46ab0d,math_train,67,37,6,19,14,12,103,38,24,11,5,3
e9e61d3f-78f2-581f-9c43-7cab9aed025d,olympiads,4,1,0,3,4,3,5,1,0,3,4,3
97ce892f-5f6f-5d42-b9d9-77516abd1705,olympiads,95,46,35,2,3,2,67,35,19,2,3,2
3de9a2e0-af87-5c9d-b7df-8cedb966c2c2,math_test,65,36,8,8,6,5,59,25,13,15,8,7
1e4638c2-b650-55cf-95b1-589863fef1b7,olympiads,9,9,4,8,5,2,28,10,10,5,4,2
29a72861-86fd-5266-a867-2e52f95a9cde,olympiads_ref,5,1,0,4,2,1,3,0,0,2,2,1
a211999f-920d-523c-ba68-f52236a2b209,olympiads,49,32,16,12,4,2,62,25,27,12,4,2
55b3a6f1-7da0-520a-b8af-7c86b22c2557,math_train,5,1,0,14,8,2,19,8,3,28,10,4
e546038f-58f1-51cc-885c-7445f29b9784,math_test,6,3,0,4,3,2,11,4,3,9,3,2
149ec314-638a-5ba1-9499-2822d44dd5cd,math_test,52,24,6,4,4,2,26,11,7,1,2,0
c9d8744b-6cb5-5e00-9351-eb887f677d41,olympiads_ref,12,7,0,3,3,1,13,5,1,2,3,1
646cd2ed-9371-5dc0-840b-ac7eb57047b2,olympiads,2,0,0,1,2,1,9,4,1,6,3,2
ff490b56-7273-559b-8786-33d33e5232f2,olympiads,45,20,15,5,4,3,47,22,15,6,5,4
0749b78a-7ed5-5845-95b2-444f908258c5,amc_aime,122,69,12,77,42,39,44,22,12,6,3,1
ec75df3a-85a7-5c0d-af8b-3b7817e350fa,olympiads,62,37,4,6,8,3,40,23,16,28,11,6
9343459c-f277-53dc-9440-70bf3a627700,olympiads,8,3,0,11,11,6,6,1,0,8,8,3
eba4d5df-8d78-5964-9f09-0577088859c9,amc_aime,12,6,0,1,2,0,33,11,2,9,4,2
4d9b42f7-1e85-5d1f-b005-af589db75768,olympiads_ref,86,48,14,23,10,7,150,54,26,54,6,4
63577ea4-d63f-5af2-b154-357c28443c78,olympiads_ref,83,40,11,6,6,5,80,33,22,8,8,7
b4b63346-668f-5b10-af21-4b3fe7ec14fc,olympiads,52,30,7,4,5,4,59,34,10,4,5,4
b22c1e47-da81-5b67-a7d7-b2dd0fd947d5,cn_k12,46,24,8,16,11,9,25,12,2,24,6,4
3f38a8a8-d691-50bc-b9f2-49393fb74f91,math_test,40,21,4,23,16,11,31,20,1,9,6,4
32433cdd-1ab8-564b-a4b6-659528ec2638,olympiads,34,8,4,1,2,1,48,20,14,1,2,1
37c40664-678c-5750-bf2e-bd80b4f9bf3b,math_train,11,4,3,5,5,3,21,9,4,3,4,2
ac4bf753-df59-535c-8c2e-47a057a617f9,cn_k12,13,8,0,2,3,0,30,12,8,14,8,5
92f85f4b-36bd-5fff-b797-52c8b468967c,math_test,13,6,0,6,5,2,24,15,2,7,6,3
57eaa911-d62d-531a-84c8-470366c1eeaf,amc_aime,41,28,6,6,6,3,18,5,1,1,2,0
8a81e6cf-1a17-5bbb-afd9-b4ae2ab61368,olympiads,73,60,16,13,5,4,101,67,24,25,4,3
72ca44d8-86af-543b-8f27-1d59477563c0,olympiads_ref,44,21,17,15,6,3,28,12,10,4,3,2
526ab436-01e7-51c6-a015-90b1282ad9ae,math_test,43,28,17,20,3,2,78,31,17,34,6,5
011cd4a8-bdca-5ebd-b1fe-b6d77b15257d,olympiads,50,33,6,12,14,9,7,1,0,3,5,2
94602a37-ea71-5661-a433-cdb86d32e175,olympiads,46,27,18,46,7,6,70,38,31,73,6,5
49c4d7c8-59d3-59b3-90b3-8ce853e499b5,olympiads,6,2,2,4,2,1,7,3,0,2,2,1
cac85e0e-1c5b-5ece-b88b-99cab24a44f6,cn_k12,27,20,8,7,7,6,53,24,15,10,5,4
e04a626c-a7f9-5590-83c5-126e5ba99ea2,olympiads,38,29,9,2,4,2,14,4,4,2,4,2
488843e1-e640-5afe-ba16-d5425fb07678,math_train,7,3,0,2,3,1,21,12,3,4,3,1
3f475e8b-9382-57ef-a562-d1e59b1dae52,aops_forum,34,19,3,1,3,1,133,73,39,49,7,5
1b9f23f3-48d6-533a-9486-cb4e56c42ce4,amc_aime,45,20,2,7,8,5,20,7,4,3,4,3
f2d9f67a-5471-5448-97cd-abf46efc942e,math_test,21,13,4,19,9,8,29,14,11,17,6,5
941d18e8-3994-507e-ba6f-a55a456b8b4a,olympiads,73,36,24,24,3,2,64,30,18,24,3,2
cfd687db-a614-5aaa-9a13-a87d54bd8f46,math_test,37,19,12,36,4,0,7,3,0,9,5,1
41b1c935-99c6-5b8e-b374-9cc764901496,cn_k12,27,13,6,10,6,4,38,21,17,18,5,3
1df059e2-a84b-5c9e-98fa-f1b3a6e39d9c,olympiads,10,6,0,1,2,0,25,10,4,1,2,0
ba3f4bed-e89a-5253-8569-0277df1701ef,math_test,47,18,5,11,6,5,41,17,14,19,14,13
e85e8f39-8fc1-5d5e-a583-e84a02c9d37b,amc_aime,110,53,11,37,26,20,9,2,2,3,4,2
43f5accc-2f20-5bb0-a957-5579d72fb2c3,olympiads,7,3,3,3,7,2,6,2,1,1,5,0
c1bb04bb-af65-5257-bf88-da20234d2cad,math_test,20,11,5,14,11,9,8,3,2,3,2,0
77fd087d-5af7-58c2-8b26-00b34d5434d9,cn_k12,17,14,1,3,5,1,57,30,10,4,7,3
6f8dd6ba-aa8d-5c09-8465-861500825dc9,amc_aime,35,20,3,9,6,2,22,11,6,6,3,0
9306f294-9f3f-5fae-99f3-af285a061b4c,olympiads_ref,41,15,12,5,4,2,52,17,15,3,3,2
9ba9d876-bea8-5244-a343-393c122d9c66,number_theory,10,3,2,19,11,10,13,4,2,17,11,10
58ff24c2-5c18-5b14-b485-3d738719b20f,olympiads_ref,73,33,8,20,12,7,58,29,8,1,2,1
f255adb6-7edd-5aa1-9ce4-260582afcb67,math_test,42,21,7,6,2,0,35,18,12,10,2,0
d84ba343-6065-5559-8706-8288d8b4f0ab,olympiads,9,5,3,19,2,0,10,3,3,16,2,0
89c0b3d5-faec-53c4-9e6a-8c77ae7f4da1,number_theory,15,5,0,7,8,4,41,26,2,4,3,0
cb01d2db-770a-5451-abc3-0bc987411dfd,aops_forum,275,201,46,138,68,58,11,3,0,5,8,1
6a5371ad-5cfd-5556-aba1-90e3ab10b585,math_test,3,0,0,1,2,0,35,12,13,4,4,2
62840bad-40df-55ef-b99b-5fa0d0b9760f,olympiads,3,0,0,3,6,2,3,0,0,3,6,2
dab0b461-bfe0-54f4-a1ce-de0aa17c9141,math_train,10,6,0,3,4,3,40,23,7,9,4,3
31c515a5-cf04-5ea7-b1b9-6d76f751555b,math_train,3,1,0,2,2,1,6,3,1,4,3,2
edc9b46d-4760-5b45-b9f5-db506ba129e4,olympiads_ref,2,0,0,2,5,1,2,0,0,2,5,1
40400f26-bcec-58ed-874a-7b71b9dc3598,math_test,24,21,7,12,10,8,20,8,2,1,2,0
346eca0a-ec1b-55c3-a4df-1212eac88123,math_train,46,19,4,1,5,1,46,17,9,3,7,3
4eec1381-8671-5ef2-af4d-861234ba7f3d,amc_aime,42,29,4,15,10,8,57,23,17,10,7,5
e05835d9-9d12-50cb-a37b-22912cf24cab,secondary_math,113,59,27,3,3,2,113,58,26,5,4,2
4518cc0a-17a6-5025-8457-207dada98e05,olympiads,79,37,31,57,7,5,82,34,32,53,8,6
878969a1-6f3c-5b1e-851e-c567cbb52a14,math_test,89,38,21,38,22,17,9,6,2,2,3,2
052d5199-eccf-5193-a8da-898e228638f6,olympiads,23,7,5,11,5,2,49,27,20,13,5,2
fb9a9d44-3a8c-59b1-9cdc-2c904c119f65,olympiads,30,16,2,9,8,4,55,22,18,38,9,6
7ce34886-5b17-567d-9acd-95c830fa21ad,math_train,4,2,0,3,3,2,11,6,3,11,5,4
4c93e16d-f180-5692-82ea-057839d2bcc0,olympiads,77,32,28,3,3,2,109,34,35,4,2,1
750e657d-0f82-5ded-968a-a8fc3a784fc2,math_test,14,8,1,1,4,0,10,4,0,1,4,0
21e22d32-4904-5a27-b74d-c98aeaf28165,number_theory,3,0,0,1,2,1,3,0,0,1,2,1
5816eda3-e96d-5306-be3d-3c48ffd14b35,olympiads,102,64,31,9,8,7,60,16,21,17,9,8
2d9aa016-5f46-5565-adc7-909f153c5351,secondary_math,35,25,7,4,3,1,83,42,31,14,5,3
9c9103b2-c63d-5459-b5e5-8f477943d7e2,olympiads_ref,5,0,0,9,7,1,5,0,0,9,7,1
9d4bb29e-2eb1-51bd-9b6b-ea86ddea6abc,amc_aime,30,10,4,31,9,7,37,16,9,25,5,5
c49205d5-a5ca-544f-b067-4977606dd344,aops_forum,8,3,1,6,6,4,42,13,12,8,8,6
364be8f1-7c13-5c23-8269-1067ca7f244b,olympiads,39,18,15,11,6,5,18,3,6,4,3,2
e08383b9-5f32-589a-9f73-6f3043a14285,aops_forum,2,0,0,2,2,1,2,0,0,2,2,1
991e5429-ad25-5df7-9ac9-563bcabcc7db,olympiads_ref,28,13,3,9,8,3,28,13,8,13,9,4
b2bf4978-1c37-5b5e-bec8-781cedfda949,inequalities,12,12,2,2,3,1,42,23,6,6,7,5
e8f23d54-e489-5656-aea6-bd4ee31875ab,number_theory,8,2,1,7,4,2,41,25,1,17,3,1
d9277ea4-cbe9-5dd2-9b9f-fa9b52cc0ecc,math_test,2,0,0,4,2,1,2,0,0,4,2,1
6369b437-b81a-53a6-b344-94540c67e182,math_test,15,4,4,8,4,3,16,6,2,10,4,3
f9d605e7-fdec-509f-a494-0cebff1d0c8d,olympiads_ref,36,20,1,5,3,0,25,10,2,48,7,4
0e1232d6-f4f3-5f1d-b258-74a14713ca77,olympiads,60,30,6,13,4,1,104,50,26,15,9,7
56b9bcff-f33c-59b4-b5f1-e354b873d1b3,math_test,237,139,79,174,42,39,11,10,6,11,9,7
2f5a0da8-36e2-5c09-a7a9-ab0b8fd39f6c,amc_aime,36,22,5,30,13,5,27,15,0,20,15,8
1bc96599-a3e8-5e48-b284-6020110ba92f,math_train,95,44,15,5,4,3,61,31,15,7,7,6
567a7178-b99f-52b6-8019-e13ba87f87c6,olympiads,35,18,13,12,10,5,28,12,6,13,7,2
d9b966ca-c914-5552-9409-3e6897543a79,math_test,45,28,4,14,12,5,97,60,24,54,11,5
24cf7f4e-22d6-5d52-92fc-7c15a745ff60,math_train,7,5,2,14,4,3,18,11,6,28,5,4
5a7a8a71-cf69-5200-80cf-703dbff51a2e,number_theory,8,2,3,10,9,7,35,14,10,14,12,9
cf5a1e54-5560-5d0d-988c-8830088382c6,math_train,66,47,14,18,17,12,58,34,5,7,7,2
6cd3bbfa-f4cc-5598-94ee-25d942480a87,olympiads,62,22,13,7,4,3,49,19,12,6,4,3
521f4860-27a5-5b9e-9147-decfb7f076a3,number_theory,3,0,0,3,3,1,3,0,0,3,3,1
ee37974c-ae8a-5843-8e5c-b524aad04813,olympiads_ref,75,37,2,8,5,4,87,50,26,8,8,7
5467b2a3-47fa-5bc3-9326-b369282edd01,olympiads,72,34,2,3,4,3,107,52,31,12,11,10
a6f9f388-d18d-54b2-82a9-95bcf894f04d,math_test,25,11,0,7,7,5,12,5,1,4,3,1
e50e4ef4-a0f4-525d-b2b0-4603b7f19df8,math_test,32,18,1,12,11,9,25,11,6,2,3,1
61c6d911-29f5-58c6-a7be-1ad3920e79b6,math_train,45,21,3,13,12,10,28,11,5,10,5,3
a6a4d86e-657b-5b57-ad77-68bbc23651e8,secondary_math,9,2,1,2,3,1,17,5,4,1,2,0
e45dd21b-5c66-5ed8-93a8-e8e74c15950c,amc_aime,64,29,15,27,3,0,31,10,0,43,11,8
26e5f340-53c9-54c5-8d50-7bc6cd1a93a7,aops_forum,69,34,15,3,3,2,47,22,8,1,2,1
38c594b7-3703-545e-9697-74196f1d59a0,math_test,2,0,0,1,2,1,2,0,0,1,2,1
230ef2df-7978-5cbf-8140-ec3c56f59344,olympiads,49,38,5,1,5,0,122,53,36,17,11,6
8789b304-8bab-55d5-b34f-24c0037272c6,olympiads_ref,21,10,3,56,5,0,12,15,5,55,6,1
72211475-f48f-5e79-a5a1-445906af8e8d,math_train,5,1,0,1,2,0,16,7,1,1,2,0
b74058ae-fd78-566e-a16a-ec9b24585f95,aops_forum,8,7,2,4,5,4,10,6,3,2,3,2
5e1c73b9-73c6-5164-9532-a1671325ba09,olympiads,29,16,4,6,2,0,37,18,14,4,2,0
30f6f264-f00e-5839-8214-c526748d6b80,math_test,27,13,3,3,4,3,35,17,10,10,6,5
1b782b87-0626-5549-ace2-eddec6db86a8,olympiads,28,19,1,4,6,4,93,35,19,39,8,6
d66b4ef1-0342-5906-bfaf-94e1d81c9101,number_theory,29,15,1,26,19,16,29,15,1,26,19,16
5688be7b-fe29-5461-a9b8-ef84a4763f86,olympiads_ref,26,8,5,17,4,1,23,10,4,11,3,0
27877b26-4808-5e9a-8fc3-eb2f5cf7d612,math_train,30,15,7,10,9,7,11,5,2,4,3,1
cb87f529-25c8-55f5-9566-ed41c27cbec8,olympiads,2,0,0,1,3,0,2,0,0,1,3,0
41f0b641-0693-5833-839a-8a28aafdd5c0,secondary_math,88,45,12,9,4,3,39,16,12,9,5,4
0ef9c5ad-b711-503e-82a0-3053eafdba1b,cn_k12,22,12,0,12,9,4,20,9,0,9,6,1
19f38ab5-e97a-5add-8c36-10e10809509e,olympiads,199,88,62,54,11,10,199,88,62,54,11,10
337e3166-f998-5008-a3ad-7a0cfcff8b0f,math_test,35,22,0,20,2,0,28,15,1,20,2,0
45fd0def-3ee8-513f-85c6-87f4d618d6b2,number_theory,20,13,4,4,6,4,59,29,24,12,10,9
d0bf6a3e-084d-5354-975a-7a115673eb32,math_train,5,2,0,2,2,1,16,11,0,5,4,3
2b305d1c-0179-574a-b095-2808725118ec,olympiads,39,25,0,32,16,13,37,18,6,32,9,6
af7858e0-b428-51e8-a847-8fbbc835f3e0,aops_forum,25,8,3,19,14,10,71,60,11,36,13,11
79ce44df-cc29-5581-a83b-c260120263e0,olympiads_ref,55,31,11,4,5,3,50,20,11,6,3,1
1be405c9-6db2-527a-b8b2-da3af2512cda,olympiads_ref,63,42,5,9,9,4,40,19,16,23,11,8
3b09fc7f-f7ba-5449-b975-631c2f361c12,number_theory,93,62,17,59,38,37,34,14,7,21,16,15
b4d61cac-9148-56de-bb5e-a766a863f015,olympiads,27,15,6,10,4,3,48,21,15,16,6,5
ebf13f28-03e0-52d7-a516-d4bacdcdde7c,math_test,28,17,0,2,2,0,67,24,11,1,2,0
46afa51e-346b-5028-b756-10133e427f34,olympiads_ref,51,26,8,1,2,0,33,17,6,1,2,0
1eaa835f-e998-5a2f-a71b-375efa885b8f,olympiads,101,58,31,61,8,7,92,48,20,49,7,6
aa58b38a-76d9-5db3-aee7-19fd5437fa5b,math_test,31,19,4,53,24,20,30,17,5,37,14,10
5f299a15-e02c-5b20-8062-29a3c1c5b01f,olympiads,2,0,0,6,5,2,7,2,0,6,5,2
c2892f29-ba7e-5686-8253-f5dd6c06d102,olympiads,35,15,7,10,9,8,158,79,58,130,5,4
5b95a74a-6fcf-5ee2-86ff-99c1018b642c,amc_aime,29,5,3,5,7,5,8,3,2,4,6,4
d5d78e79-418d-59d7-b43b-3f5669539e28,olympiads_ref,9,0,0,3,4,2,9,0,0,3,4,2
f3113800-de34-55ea-b776-51c671a764da,olympiads,19,9,2,3,4,3,39,16,9,2,2,1
fbf24db5-af70-57ab-a2a7-d92fa8966a4d,math_test,2,3,0,3,3,2,6,0,0,10,4,3
